,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
261,3,127,801,Ewout van den Berg (stim),63780,652,32111,2.8127260208129883,19635,9644
262,3,127,801,Duncan et al (pyzx),63388,349,30333,33.77693819999695,17561,8256
263,3,127,801,Maslov et al,193721,15501,96826,12.160146236419678,23338,10880
264,4,127,801,ours,3313,2184,11615,5.814414739608765,1824,1738
265,4,127,801,qiskit transpile,6531,269,3148,0.2463514804840088,905,446
266,4,127,801,Bravyi et al. (qiskit),16876,404,8263,0.650315523147583,5087,2444
267,4,127,801,Ewout van den Berg (stim),49009,572,24775,2.1648902893066406,15584,7655
268,4,127,801,Duncan et al (pyzx),39499,288,18867,22.86283302307129,10324,4880
269,4,127,801,Maslov et al,149314,13555,75964,10.21550965309143,15506,7212
270,5,127,801,ours,3685,2550,13194,6.36219596862793,2231,2118
271,5,127,801,qiskit transpile,7601,268,3741,0.3700287342071533,1014,502
272,5,127,801,Bravyi et al. (qiskit),23727,474,11702,0.9428842067718506,7422,3553
273,5,127,801,Ewout van den Berg (stim),52254,532,26542,2.2716903686523438,16390,8112
274,5,127,801,Duncan et al (pyzx),82399,337,39581,27.976321697235107,23523,11176
275,5,127,801,Maslov et al,196294,15144,99883,12.172267436981201,26964,12519
276,6,127,801,ours,3259,2308,12358,5.259937047958374,2415,2303
277,6,127,801,qiskit transpile,6555,276,3256,0.23221683502197266,801,402
278,6,127,801,Bravyi et al. (qiskit),17493,464,8804,0.6693964004516602,5617,2716
279,6,127,801,Ewout van den Berg (stim),47329,578,24075,2.011662006378174,13837,6837
280,6,127,801,Duncan et al (pyzx),44368,320,21088,20.693134307861328,11561,5439
281,6,127,801,Maslov et al,159202,13166,80157,10.63527512550354,11880,5620
282,7,127,801,ours,3752,2518,13076,5.50363826751709,1895,1797
283,7,127,801,qiskit transpile,7480,277,3720,0.34533166885375977,863,419
284,7,127,801,Bravyi et al. (qiskit),23928,492,11970,0.9861981868743896,8128,3954
285,7,127,801,Ewout van den Berg (stim),66791,758,33824,2.9050204753875732,21949,10767
286,7,127,801,Duncan et al (pyzx),62987,356,30527,27.4720242023468,17139,8099
287,7,127,801,Maslov et al,175119,15116,87035,11.274435758590698,24282,11300
288,8,127,801,ours,3501,2313,12874,5.998379230499268,2036,1929
289,8,127,801,qiskit transpile,6997,281,3403,0.2569146156311035,817,400
290,8,127,801,Bravyi et al. (qiskit),23270,540,11457,0.92618727684021,7644,3684
291,8,127,801,Ewout van den Berg (stim),57194,632,28763,2.434757709503174,18055,8824
292,8,127,801,Duncan et al (pyzx),58203,312,28078,26.34296441078186,15961,7571
293,8,127,801,Maslov et al,186144,15168,93365,11.492079973220825,23282,10970
294,9,127,801,ours,3951,2714,13564,5.831506967544556,1988,1888
295,9,127,801,qiskit transpile,7943,254,3891,0.2859208583831787,1007,490
296,9,127,801,Bravyi et al. (qiskit),22622,437,11291,0.9139208793640137,6668,3210
297,9,127,801,Ewout van den Berg (stim),74346,741,37823,3.193099021911621,24795,12189
298,9,127,801,Duncan et al (pyzx),99748,341,47551,33.2037787437439,27929,13238
299,9,127,801,Maslov et al,211055,14350,106486,12.648952722549438,27564,13021
300,10,127,801,ours,3475,2330,12363,5.235076189041138,2029,1934
301,10,127,801,qiskit transpile,6192,298,3020,0.3117339611053467,680,335
302,10,127,801,Bravyi et al. (qiskit),14340,427,7070,0.5534820556640625,4370,2088
303,10,127,801,Ewout van den Berg (stim),44588,574,22389,1.8917288780212402,14078,6866
304,10,127,801,Duncan et al (pyzx),44404,330,21023,20.460952758789062,13072,6098
305,10,127,801,Maslov et al,171990,13237,86958,10.91966962814331,15800,7530
306,11,127,801,ours,3063,2054,10813,5.3116841316223145,1845,1761
307,11,127,801,qiskit transpile,6476,314,3140,0.23231101036071777,815,397
308,11,127,801,Bravyi et al. (qiskit),14978,427,7429,0.583045244216919,4617,2208
309,11,127,801,Ewout van den Berg (stim),37729,519,18913,1.6508729457855225,11163,5467
310,11,127,801,Duncan et al (pyzx),53772,329,25659,24.050150632858276,15080,7079
311,11,127,801,Maslov et al,150906,13727,75751,10.172461986541748,13907,6497
312,12,127,801,ours,3489,2282,11823,5.179473400115967,1646,1552
313,12,127,801,qiskit transpile,6818,275,3362,0.33611083030700684,767,383
314,12,127,801,Bravyi et al. (qiskit),17045,389,8358,0.6429803371429443,5436,2601
315,12,127,801,Ewout van den Berg (stim),48666,480,24556,2.103099822998047,15131,7400
316,12,127,801,Duncan et al (pyzx),45597,315,21501,19.812910318374634,11957,5580
317,12,127,801,Maslov et al,185266,15203,93187,11.814991474151611,21343,9998
318,13,127,801,ours,3865,2761,13231,6.082678318023682,2205,2100
319,13,127,801,qiskit transpile,7885,280,3895,0.28662562370300293,1076,525
320,13,127,801,Bravyi et al. (qiskit),21159,463,10485,0.7738766670227051,6885,3301
321,13,127,801,Ewout van den Berg (stim),70623,769,34694,3.031909942626953,23054,11079
322,13,127,801,Duncan et al (pyzx),86165,329,41993,23.959822177886963,22784,10883
323,13,127,801,Maslov et al,145499,14027,73770,10.024451732635498,19351,8999
324,14,127,801,ours,3754,2559,13199,6.102481365203857,1923,1814
325,14,127,801,qiskit transpile,6926,258,3435,0.33014655113220215,993,490
326,14,127,801,Bravyi et al. (qiskit),15857,444,7754,0.6314272880554199,5095,2439
327,14,127,801,Ewout van den Berg (stim),45738,577,23151,2.0601413249969482,14103,6907
328,14,127,801,Duncan et al (pyzx),34252,315,16394,18.207199096679688,8795,4159
329,14,127,801,Maslov et al,143092,13907,71899,9.933284759521484,13091,6120
330,15,127,801,ours,3535,2404,12284,5.770021438598633,2135,2019
331,15,127,801,qiskit transpile,7348,273,3655,0.3395063877105713,906,443
332,15,127,801,Bravyi et al. (qiskit),25922,519,12961,1.0010526180267334,8384,4098
333,15,127,801,Ewout van den Berg (stim),76453,723,37554,3.3210809230804443,26485,12869
334,15,127,801,Duncan et al (pyzx),92847,333,45084,25.372171640396118,25707,12253
335,15,127,801,Maslov et al,165005,12788,83999,10.709266424179077,17040,8039
336,16,127,801,ours,3680,2551,12874,5.97404408454895,2120,2030
337,16,127,801,qiskit transpile,8631,268,4266,0.30106067657470703,1138,560
338,16,127,801,Bravyi et al. (qiskit),26550,473,13275,1.0419139862060547,8130,3939
339,16,127,801,Ewout van den Berg (stim),83694,847,42521,3.6676318645477295,29066,14317
340,16,127,801,Duncan et al (pyzx),103046,333,49757,33.00354051589966,29303,13933
341,16,127,801,Maslov et al,187663,16106,94396,12.012085676193237,23063,10869
342,17,127,801,ours,3851,2700,13803,6.446121692657471,2423,2323
343,17,127,801,qiskit transpile,8148,272,4112,0.35115814208984375,970,477
344,17,127,801,Bravyi et al. (qiskit),22921,510,11443,0.9201183319091797,6770,3266
345,17,127,801,Ewout van den Berg (stim),54770,569,27263,2.3674559593200684,16744,8230
346,17,127,801,Duncan et al (pyzx),86866,338,41667,34.69461250305176,24123,11327
347,17,127,801,Maslov et al,167448,15950,84121,11.400612592697144,17242,8041
348,18,127,801,ours,3816,2570,13873,5.883333683013916,2244,2142
349,18,127,801,qiskit transpile,7839,257,3859,0.35460615158081055,1006,490
350,18,127,801,Bravyi et al. (qiskit),24932,492,12336,1.0141551494598389,7740,3714
351,18,127,801,Ewout van den Berg (stim),55722,527,27666,2.393422842025757,17260,8390
352,18,127,801,Duncan et al (pyzx),47847,318,23046,25.423144340515137,11770,5608
353,18,127,801,Maslov et al,195345,16154,98512,12.27713918685913,26776,12390
354,19,127,801,ours,3476,2401,12260,5.889650821685791,1899,1794
355,19,127,801,qiskit transpile,7032,271,3506,0.34783244132995605,919,454
