,method,n_qubits,gadgets,topo,naive_cx,naive_depth,circ_cx,circ_depth
2262,pauliopt_steiner_nc,8,30,cycle,320,306,424,430
2263,pauliopt_ucc,8,30,cycle,320,306,481,407
2264,pauliopt_divide_conquer,8,30,cycle,320,306,356,393
2265,tket_uccs_set,8,30,cycle,234,223,345,301
2266,tket_uccs_pair,8,30,cycle,234,223,245,249
2267,pauliopt_steiner_nc,8,30,cycle,234,223,270,240
2268,pauliopt_ucc,8,30,cycle,234,223,409,340
2269,pauliopt_divide_conquer,8,30,cycle,234,223,225,240
2270,tket_uccs_set,8,30,cycle,286,291,639,487
2271,tket_uccs_pair,8,30,cycle,286,291,411,333
2272,pauliopt_steiner_nc,8,30,cycle,286,291,328,342
2273,pauliopt_ucc,8,30,cycle,286,291,510,451
2274,pauliopt_divide_conquer,8,30,cycle,286,291,315,374
2275,tket_uccs_set,8,30,cycle,270,271,494,372
2276,tket_uccs_pair,8,30,cycle,270,271,397,298
2277,pauliopt_steiner_nc,8,30,cycle,270,271,272,262
2278,pauliopt_ucc,8,30,cycle,270,271,462,386
2279,pauliopt_divide_conquer,8,30,cycle,270,271,349,391
2280,tket_uccs_set,8,30,cycle,294,317,578,449
2281,tket_uccs_pair,8,30,cycle,294,317,422,346
2282,pauliopt_steiner_nc,8,30,cycle,294,317,332,339
2283,pauliopt_ucc,8,30,cycle,294,317,483,413
2284,pauliopt_divide_conquer,8,30,cycle,294,317,373,412
2285,tket_uccs_set,8,30,cycle,264,272,465,349
2286,tket_uccs_pair,8,30,cycle,264,272,387,318
2287,pauliopt_steiner_nc,8,30,cycle,264,272,280,317
2288,pauliopt_ucc,8,30,cycle,264,272,418,362
2289,pauliopt_divide_conquer,8,30,cycle,264,272,393,436
2290,tket_uccs_set,8,30,cycle,290,286,452,349
2291,tket_uccs_pair,8,30,cycle,290,286,371,313
2292,pauliopt_steiner_nc,8,30,cycle,290,286,340,376
2293,pauliopt_ucc,8,30,cycle,290,286,430,359
2294,pauliopt_divide_conquer,8,30,cycle,290,286,277,330
2295,tket_uccs_set,8,30,cycle,278,253,479,348
2296,tket_uccs_pair,8,30,cycle,278,253,329,250
2297,pauliopt_steiner_nc,8,30,cycle,278,253,322,351
2298,pauliopt_ucc,8,30,cycle,278,253,472,396
2299,pauliopt_divide_conquer,8,30,cycle,278,253,384,431
2300,tket_uccs_set,8,30,grid,238,255,375,313
2301,tket_uccs_pair,8,30,grid,238,255,297,312
2302,pauliopt_steiner_nc,8,30,grid,238,255,254,247
2303,pauliopt_ucc,8,30,grid,238,255,342,321
2304,pauliopt_divide_conquer,8,30,grid,238,255,256,323
2305,tket_uccs_set,8,30,grid,282,291,385,356
2306,tket_uccs_pair,8,30,grid,282,291,348,319
2307,pauliopt_steiner_nc,8,30,grid,282,291,270,284
2308,pauliopt_ucc,8,30,grid,282,291,446,425
2309,pauliopt_divide_conquer,8,30,grid,282,291,317,410
2310,tket_uccs_set,8,30,grid,242,256,382,365
2311,tket_uccs_pair,8,30,grid,242,256,311,302
2312,pauliopt_steiner_nc,8,30,grid,242,256,240,265
2313,pauliopt_ucc,8,30,grid,242,256,394,358
2314,pauliopt_divide_conquer,8,30,grid,242,256,297,372
2315,tket_uccs_set,8,30,grid,234,224,355,354
2316,tket_uccs_pair,8,30,grid,234,224,351,375
2317,pauliopt_steiner_nc,8,30,grid,234,224,238,233
2318,pauliopt_ucc,8,30,grid,234,224,411,374
2319,pauliopt_divide_conquer,8,30,grid,234,224,294,352
2320,tket_uccs_set,8,30,grid,234,237,303,289
2321,tket_uccs_pair,8,30,grid,234,237,277,296
2322,pauliopt_steiner_nc,8,30,grid,234,237,260,232
2323,pauliopt_ucc,8,30,grid,234,237,359,355
2324,pauliopt_divide_conquer,8,30,grid,234,237,243,327
2325,tket_uccs_set,8,30,grid,276,268,426,387
2326,tket_uccs_pair,8,30,grid,276,268,343,333
2327,pauliopt_steiner_nc,8,30,grid,276,268,284,310
2328,pauliopt_ucc,8,30,grid,276,268,376,369
2329,pauliopt_divide_conquer,8,30,grid,276,268,368,422
2330,tket_uccs_set,8,30,grid,254,252,375,313
2331,tket_uccs_pair,8,30,grid,254,252,323,316
2332,pauliopt_steiner_nc,8,30,grid,254,252,258,269
2333,pauliopt_ucc,8,30,grid,254,252,402,396
2334,pauliopt_divide_conquer,8,30,grid,254,252,310,353
2335,tket_uccs_set,8,30,grid,230,229,318,305
2336,tket_uccs_pair,8,30,grid,230,229,296,300
2337,pauliopt_steiner_nc,8,30,grid,230,229,244,261
2338,pauliopt_ucc,8,30,grid,230,229,370,351
2339,pauliopt_divide_conquer,8,30,grid,230,229,262,342
2340,tket_uccs_set,8,30,grid,260,257,364,320
2341,tket_uccs_pair,8,30,grid,260,257,273,268
2342,pauliopt_steiner_nc,8,30,grid,260,257,280,305
2343,pauliopt_ucc,8,30,grid,260,257,394,367
2344,pauliopt_divide_conquer,8,30,grid,260,257,319,402
2345,tket_uccs_set,8,30,grid,244,242,418,379
2346,tket_uccs_pair,8,30,grid,244,242,358,356
2347,pauliopt_steiner_nc,8,30,grid,244,242,310,315
2348,pauliopt_ucc,8,30,grid,244,242,364,380
2349,pauliopt_divide_conquer,8,30,grid,244,242,329,401
2350,tket_uccs_set,8,30,grid,276,274,387,343
2351,tket_uccs_pair,8,30,grid,276,274,347,363
2352,pauliopt_steiner_nc,8,30,grid,276,274,306,313
2353,pauliopt_ucc,8,30,grid,276,274,390,359
2354,pauliopt_divide_conquer,8,30,grid,276,274,272,371
2355,tket_uccs_set,8,30,grid,278,277,392,341
2356,tket_uccs_pair,8,30,grid,278,277,341,354
2357,pauliopt_steiner_nc,8,30,grid,278,277,260,289
2358,pauliopt_ucc,8,30,grid,278,277,404,405
2359,pauliopt_divide_conquer,8,30,grid,278,277,280,388
2360,tket_uccs_set,8,30,grid,268,260,345,321
2361,tket_uccs_pair,8,30,grid,268,260,276,271
2362,pauliopt_steiner_nc,8,30,grid,268,260,318,344
2363,pauliopt_ucc,8,30,grid,268,260,383,374
2364,pauliopt_divide_conquer,8,30,grid,268,260,285,374
2365,tket_uccs_set,8,30,grid,176,178,239,214
2366,tket_uccs_pair,8,30,grid,176,178,212,251
2367,pauliopt_steiner_nc,8,30,grid,176,178,178,213
2368,pauliopt_ucc,8,30,grid,176,178,332,305
2369,pauliopt_divide_conquer,8,30,grid,176,178,282,358
2370,tket_uccs_set,8,30,grid,252,245,383,329
2371,tket_uccs_pair,8,30,grid,252,245,316,328
2372,pauliopt_steiner_nc,8,30,grid,252,245,308,321
2373,pauliopt_ucc,8,30,grid,252,245,361,336
2374,pauliopt_divide_conquer,8,30,grid,252,245,318,414
2375,tket_uccs_set,8,30,grid,276,275,439,335
2376,tket_uccs_pair,8,30,grid,276,275,299,298
2377,pauliopt_steiner_nc,8,30,grid,276,275,286,279
2378,pauliopt_ucc,8,30,grid,276,275,395,383
2379,pauliopt_divide_conquer,8,30,grid,276,275,300,384
2380,tket_uccs_set,8,30,grid,244,254,397,393
2381,tket_uccs_pair,8,30,grid,244,254,302,340
2382,pauliopt_steiner_nc,8,30,grid,244,254,270,282
2383,pauliopt_ucc,8,30,grid,244,254,385,357
2384,pauliopt_divide_conquer,8,30,grid,244,254,345,415
2385,tket_uccs_set,8,30,grid,238,243,374,324
2386,tket_uccs_pair,8,30,grid,238,243,361,338
2387,pauliopt_steiner_nc,8,30,grid,238,243,326,354
2388,pauliopt_ucc,8,30,grid,238,243,415,368
2389,pauliopt_divide_conquer,8,30,grid,238,243,315,349
2390,tket_uccs_set,8,30,grid,246,254,372,350
2391,tket_uccs_pair,8,30,grid,246,254,311,292
2392,pauliopt_steiner_nc,8,30,grid,246,254,238,246
2393,pauliopt_ucc,8,30,grid,246,254,382,370
2394,pauliopt_divide_conquer,8,30,grid,246,254,244,325
2395,tket_uccs_set,8,30,grid,228,238,372,381
2396,tket_uccs_pair,8,30,grid,228,238,354,345
2397,pauliopt_steiner_nc,8,30,grid,228,238,284,305
2398,pauliopt_ucc,8,30,grid,228,238,401,365
2399,pauliopt_divide_conquer,8,30,grid,228,238,278,328
2400,tket_uccs_set,6,40,complete,154,228,129,213
2401,tket_uccs_pair,6,40,complete,154,228,122,262
2402,pauliopt_steiner_nc,6,40,complete,154,228,134,215
2403,pauliopt_ucc,6,40,complete,154,228,122,186
2404,pauliopt_divide_conquer,6,40,complete,154,228,158,308
2405,tket_uccs_set,6,40,complete,144,210,125,201
2406,tket_uccs_pair,6,40,complete,144,210,128,244
2407,pauliopt_steiner_nc,6,40,complete,144,210,128,212
2408,pauliopt_ucc,6,40,complete,144,210,127,201
2409,pauliopt_divide_conquer,6,40,complete,144,210,152,286
2410,tket_uccs_set,6,40,complete,154,213,130,206
2411,tket_uccs_pair,6,40,complete,154,213,134,248
2412,pauliopt_steiner_nc,6,40,complete,154,213,130,188
2413,pauliopt_ucc,6,40,complete,154,213,113,181
2414,pauliopt_divide_conquer,6,40,complete,154,213,145,258
2415,tket_uccs_set,6,40,complete,194,279,177,259
2416,tket_uccs_pair,6,40,complete,194,279,156,294
2417,pauliopt_steiner_nc,6,40,complete,194,279,162,246
2418,pauliopt_ucc,6,40,complete,194,279,141,215
2419,pauliopt_divide_conquer,6,40,complete,194,279,201,370
2420,tket_uccs_set,6,40,complete,182,254,147,260
2421,tket_uccs_pair,6,40,complete,182,254,158,283
2422,pauliopt_steiner_nc,6,40,complete,182,254,138,216
2423,pauliopt_ucc,6,40,complete,182,254,140,227
2424,pauliopt_divide_conquer,6,40,complete,182,254,171,315
2425,tket_uccs_set,6,40,complete,158,231,133,233
2426,tket_uccs_pair,6,40,complete,158,231,138,263
2427,pauliopt_steiner_nc,6,40,complete,158,231,132,213
2428,pauliopt_ucc,6,40,complete,158,231,129,197
2429,pauliopt_divide_conquer,6,40,complete,158,231,150,264
2430,tket_uccs_set,6,40,complete,164,246,148,246
2431,tket_uccs_pair,6,40,complete,164,246,140,276
2432,pauliopt_steiner_nc,6,40,complete,164,246,138,210
2433,pauliopt_ucc,6,40,complete,164,246,118,209
2434,pauliopt_divide_conquer,6,40,complete,164,246,166,297
2435,tket_uccs_set,6,40,complete,158,215,135,242
2436,tket_uccs_pair,6,40,complete,158,215,134,272
2437,pauliopt_steiner_nc,6,40,complete,158,215,128,201
2438,pauliopt_ucc,6,40,complete,158,215,117,215
2439,pauliopt_divide_conquer,6,40,complete,158,215,159,267
2440,tket_uccs_set,6,40,complete,164,239,147,253
2441,tket_uccs_pair,6,40,complete,164,239,130,276
2442,pauliopt_steiner_nc,6,40,complete,164,239,126,200
2443,pauliopt_ucc,6,40,complete,164,239,141,204
2444,pauliopt_divide_conquer,6,40,complete,164,239,151,287
2445,tket_uccs_set,6,40,complete,146,225,128,207
2446,tket_uccs_pair,6,40,complete,146,225,126,261
2447,pauliopt_steiner_nc,6,40,complete,146,225,120,196
2448,pauliopt_ucc,6,40,complete,146,225,128,191
2449,pauliopt_divide_conquer,6,40,complete,146,225,159,258
2450,tket_uccs_set,6,40,complete,176,239,135,242
2451,tket_uccs_pair,6,40,complete,176,239,142,277
2452,pauliopt_steiner_nc,6,40,complete,176,239,146,210
2453,pauliopt_ucc,6,40,complete,176,239,130,223
2454,pauliopt_divide_conquer,6,40,complete,176,239,185,322
2455,tket_uccs_set,6,40,complete,160,220,138,230
2456,tket_uccs_pair,6,40,complete,160,220,128,268
2457,pauliopt_steiner_nc,6,40,complete,160,220,128,195
2458,pauliopt_ucc,6,40,complete,160,220,135,231
2459,pauliopt_divide_conquer,6,40,complete,160,220,176,291
2460,tket_uccs_set,6,40,complete,158,228,128,226
2461,tket_uccs_pair,6,40,complete,158,228,138,273
2462,pauliopt_steiner_nc,6,40,complete,158,228,120,180
2463,pauliopt_ucc,6,40,complete,158,228,128,209
2464,pauliopt_divide_conquer,6,40,complete,158,228,141,256
2465,tket_uccs_set,6,40,complete,168,236,140,226
2466,tket_uccs_pair,6,40,complete,168,236,144,272
2467,pauliopt_steiner_nc,6,40,complete,168,236,128,198
2468,pauliopt_ucc,6,40,complete,168,236,111,185
2469,pauliopt_divide_conquer,6,40,complete,168,236,173,310
2470,tket_uccs_set,6,40,complete,158,224,125,209
2471,tket_uccs_pair,6,40,complete,158,224,124,237
2472,pauliopt_steiner_nc,6,40,complete,158,224,130,194
2473,pauliopt_ucc,6,40,complete,158,224,122,196
2474,pauliopt_divide_conquer,6,40,complete,158,224,149,283
2475,tket_uccs_set,6,40,complete,154,210,124,226
2476,tket_uccs_pair,6,40,complete,154,210,134,266
2477,pauliopt_steiner_nc,6,40,complete,154,210,130,196
2478,pauliopt_ucc,6,40,complete,154,210,115,189
2479,pauliopt_divide_conquer,6,40,complete,154,210,164,291
2480,tket_uccs_set,6,40,complete,184,245,143,246
2481,tket_uccs_pair,6,40,complete,184,245,144,275
2482,pauliopt_steiner_nc,6,40,complete,184,245,146,221
2483,pauliopt_ucc,6,40,complete,184,245,120,184
2484,pauliopt_divide_conquer,6,40,complete,184,245,204,353
2485,tket_uccs_set,6,40,complete,142,214,120,186
2486,tket_uccs_pair,6,40,complete,142,214,118,220
2487,pauliopt_steiner_nc,6,40,complete,142,214,128,202
2488,pauliopt_ucc,6,40,complete,142,214,109,196
2489,pauliopt_divide_conquer,6,40,complete,142,214,174,310
2490,tket_uccs_set,6,40,complete,166,238,149,228
2491,tket_uccs_pair,6,40,complete,166,238,136,249
2492,pauliopt_steiner_nc,6,40,complete,166,238,148,214
2493,pauliopt_ucc,6,40,complete,166,238,126,210
2494,pauliopt_divide_conquer,6,40,complete,166,238,154,306
2495,tket_uccs_set,6,40,complete,180,247,150,243
2496,tket_uccs_pair,6,40,complete,180,247,148,287
2497,pauliopt_steiner_nc,6,40,complete,180,247,152,227
2498,pauliopt_ucc,6,40,complete,180,247,145,221
2499,pauliopt_divide_conquer,6,40,complete,180,247,172,302
2500,tket_uccs_set,6,40,line,336,398,398,353
2501,tket_uccs_pair,6,40,line,336,398,385,384
2502,pauliopt_steiner_nc,6,40,line,336,398,252,299
2503,pauliopt_ucc,6,40,line,336,398,410,401
2504,pauliopt_divide_conquer,6,40,line,336,398,302,458
2505,tket_uccs_set,6,40,line,374,434,439,420
2506,tket_uccs_pair,6,40,line,374,434,387,379
2507,pauliopt_steiner_nc,6,40,line,374,434,270,293
2508,pauliopt_ucc,6,40,line,374,434,396,416
2509,pauliopt_divide_conquer,6,40,line,374,434,264,390
2510,tket_uccs_set,6,40,line,296,355,420,372
2511,tket_uccs_pair,6,40,line,296,355,349,371
2512,pauliopt_steiner_nc,6,40,line,296,355,224,279
2513,pauliopt_ucc,6,40,line,296,355,380,394
2514,pauliopt_divide_conquer,6,40,line,296,355,278,419
2515,tket_uccs_set,6,40,line,324,395,455,381
2516,tket_uccs_pair,6,40,line,324,395,417,403
2517,pauliopt_steiner_nc,6,40,line,324,395,242,312
2518,pauliopt_ucc,6,40,line,324,395,376,393
2519,pauliopt_divide_conquer,6,40,line,324,395,321,475
2520,tket_uccs_set,6,40,line,306,367,419,375
2521,tket_uccs_pair,6,40,line,306,367,327,354
2522,pauliopt_steiner_nc,6,40,line,306,367,214,277
2523,pauliopt_ucc,6,40,line,306,367,357,392
2524,pauliopt_divide_conquer,6,40,line,306,367,271,433
2525,tket_uccs_set,6,40,line,342,416,454,424
2526,tket_uccs_pair,6,40,line,342,416,364,412
2527,pauliopt_steiner_nc,6,40,line,342,416,272,355
2528,pauliopt_ucc,6,40,line,342,416,353,364
2529,pauliopt_divide_conquer,6,40,line,342,416,252,373
2530,tket_uccs_set,6,40,line,282,339,398,365
2531,tket_uccs_pair,6,40,line,282,339,352,383
2532,pauliopt_steiner_nc,6,40,line,282,339,222,294
2533,pauliopt_ucc,6,40,line,282,339,356,378
2534,pauliopt_divide_conquer,6,40,line,282,339,225,331
2535,tket_uccs_set,6,40,line,294,347,467,392
2536,tket_uccs_pair,6,40,line,294,347,351,344
2537,pauliopt_steiner_nc,6,40,line,294,347,224,292
2538,pauliopt_ucc,6,40,line,294,347,298,317
2539,pauliopt_divide_conquer,6,40,line,294,347,257,391
2540,tket_uccs_set,6,40,line,290,344,429,360
2541,tket_uccs_pair,6,40,line,290,344,343,361
2542,pauliopt_steiner_nc,6,40,line,290,344,232,272
2543,pauliopt_ucc,6,40,line,290,344,355,366
2544,pauliopt_divide_conquer,6,40,line,290,344,230,340
2545,tket_uccs_set,6,40,line,312,383,398,375
2546,tket_uccs_pair,6,40,line,312,383,389,421
2547,pauliopt_steiner_nc,6,40,line,312,383,248,319
2548,pauliopt_ucc,6,40,line,312,383,351,360
2549,pauliopt_divide_conquer,6,40,line,312,383,266,418
2550,tket_uccs_set,6,40,line,288,364,454,439
2551,tket_uccs_pair,6,40,line,288,364,376,364
2552,pauliopt_steiner_nc,6,40,line,288,364,218,285
2553,pauliopt_ucc,6,40,line,288,364,362,398
2554,pauliopt_divide_conquer,6,40,line,288,364,252,383
2555,tket_uccs_set,6,40,line,326,403,411,405
2556,tket_uccs_pair,6,40,line,326,403,386,438
2557,pauliopt_steiner_nc,6,40,line,326,403,204,277
2558,pauliopt_ucc,6,40,line,326,403,388,416
2559,pauliopt_divide_conquer,6,40,line,326,403,284,410
2560,tket_uccs_set,6,40,line,324,400,517,484
2561,tket_uccs_pair,6,40,line,324,400,400,405
2562,pauliopt_steiner_nc,6,40,line,324,400,254,337
2563,pauliopt_ucc,6,40,line,324,400,411,421
2564,pauliopt_divide_conquer,6,40,line,324,400,294,467
2565,tket_uccs_set,6,40,line,296,342,366,361
2566,tket_uccs_pair,6,40,line,296,342,312,309
2567,pauliopt_steiner_nc,6,40,line,296,342,214,241
2568,pauliopt_ucc,6,40,line,296,342,323,349
2569,pauliopt_divide_conquer,6,40,line,296,342,237,351
2570,tket_uccs_set,6,40,line,284,350,447,431
2571,tket_uccs_pair,6,40,line,284,350,381,398
2572,pauliopt_steiner_nc,6,40,line,284,350,246,264
2573,pauliopt_ucc,6,40,line,284,350,320,338
2574,pauliopt_divide_conquer,6,40,line,284,350,258,385
2575,tket_uccs_set,6,40,line,332,396,418,388
2576,tket_uccs_pair,6,40,line,332,396,334,348
2577,pauliopt_steiner_nc,6,40,line,332,396,270,291
2578,pauliopt_ucc,6,40,line,332,396,304,339
2579,pauliopt_divide_conquer,6,40,line,332,396,256,388
2580,tket_uccs_set,6,40,line,360,412,524,494
2581,tket_uccs_pair,6,40,line,360,412,361,412
2582,pauliopt_steiner_nc,6,40,line,360,412,282,359
2583,pauliopt_ucc,6,40,line,360,412,340,378
2584,pauliopt_divide_conquer,6,40,line,360,412,278,438
2585,tket_uccs_set,6,40,line,368,441,507,470
2586,tket_uccs_pair,6,40,line,368,441,400,429
2587,pauliopt_steiner_nc,6,40,line,368,441,304,354
2588,pauliopt_ucc,6,40,line,368,441,386,385
2589,pauliopt_divide_conquer,6,40,line,368,441,319,445
2590,tket_uccs_set,6,40,line,322,381,356,324
2591,tket_uccs_pair,6,40,line,322,381,300,291
2592,pauliopt_steiner_nc,6,40,line,322,381,240,300
2593,pauliopt_ucc,6,40,line,322,381,364,400
2594,pauliopt_divide_conquer,6,40,line,322,381,228,360
2595,tket_uccs_set,6,40,line,262,302,430,430
2596,tket_uccs_pair,6,40,line,262,302,281,330
2597,pauliopt_steiner_nc,6,40,line,262,302,216,278
2598,pauliopt_ucc,6,40,line,262,302,329,357
2599,pauliopt_divide_conquer,6,40,line,262,302,239,359
2600,tket_uccs_set,6,40,cycle,260,314,348,397
2601,tket_uccs_pair,6,40,cycle,260,314,337,350
2602,pauliopt_steiner_nc,6,40,cycle,260,314,266,341
2603,pauliopt_ucc,6,40,cycle,260,314,353,391
2604,pauliopt_divide_conquer,6,40,cycle,260,314,257,390
2605,tket_uccs_set,6,40,cycle,228,275,360,364
2606,tket_uccs_pair,6,40,cycle,228,275,270,304
2607,pauliopt_steiner_nc,6,40,cycle,228,275,226,269
2608,pauliopt_ucc,6,40,cycle,228,275,310,359
2609,pauliopt_divide_conquer,6,40,cycle,228,275,252,349
2610,tket_uccs_set,6,40,cycle,244,281,361,409
2611,tket_uccs_pair,6,40,cycle,244,281,327,422
2612,pauliopt_steiner_nc,6,40,cycle,244,281,280,350
2613,pauliopt_ucc,6,40,cycle,244,281,339,398
2614,pauliopt_divide_conquer,6,40,cycle,244,281,274,404
2615,tket_uccs_set,6,40,cycle,236,288,336,362
2616,tket_uccs_pair,6,40,cycle,236,288,283,329
2617,pauliopt_steiner_nc,6,40,cycle,236,288,244,316
2618,pauliopt_ucc,6,40,cycle,236,288,275,320
2619,pauliopt_divide_conquer,6,40,cycle,236,288,234,363
2620,tket_uccs_set,6,40,cycle,256,300,334,355
2621,tket_uccs_pair,6,40,cycle,256,300,276,329
2622,pauliopt_steiner_nc,6,40,cycle,256,300,254,311
2623,pauliopt_ucc,6,40,cycle,256,300,295,327
2624,pauliopt_divide_conquer,6,40,cycle,256,300,278,392
2625,tket_uccs_set,6,40,cycle,212,236,266,327
2626,tket_uccs_pair,6,40,cycle,212,236,228,319
2627,pauliopt_steiner_nc,6,40,cycle,212,236,234,278
2628,pauliopt_ucc,6,40,cycle,212,236,274,283
2629,pauliopt_divide_conquer,6,40,cycle,212,236,231,358
2630,tket_uccs_set,6,40,cycle,240,286,402,397
2631,tket_uccs_pair,6,40,cycle,240,286,267,349
2632,pauliopt_steiner_nc,6,40,cycle,240,286,296,329
2633,pauliopt_ucc,6,40,cycle,240,286,280,335
2634,pauliopt_divide_conquer,6,40,cycle,240,286,215,296
2635,tket_uccs_set,6,40,cycle,202,260,300,344
2636,tket_uccs_pair,6,40,cycle,202,260,239,299
2637,pauliopt_steiner_nc,6,40,cycle,202,260,190,222
2638,pauliopt_ucc,6,40,cycle,202,260,290,303
2639,pauliopt_divide_conquer,6,40,cycle,202,260,192,305
2640,tket_uccs_set,6,40,cycle,248,303,377,377
2641,tket_uccs_pair,6,40,cycle,248,303,291,334
2642,pauliopt_steiner_nc,6,40,cycle,248,303,230,271
2643,pauliopt_ucc,6,40,cycle,248,303,308,352
2644,pauliopt_divide_conquer,6,40,cycle,248,303,269,416
2645,tket_uccs_set,6,40,cycle,246,286,311,310
2646,tket_uccs_pair,6,40,cycle,246,286,257,281
2647,pauliopt_steiner_nc,6,40,cycle,246,286,282,344
2648,pauliopt_ucc,6,40,cycle,246,286,291,331
2649,pauliopt_divide_conquer,6,40,cycle,246,286,275,371
2650,tket_uccs_set,6,40,cycle,250,295,362,359
2651,tket_uccs_pair,6,40,cycle,250,295,306,340
2652,pauliopt_steiner_nc,6,40,cycle,250,295,280,330
2653,pauliopt_ucc,6,40,cycle,250,295,298,325
2654,pauliopt_divide_conquer,6,40,cycle,250,295,296,415
2655,tket_uccs_set,6,40,cycle,210,248,301,299
2656,tket_uccs_pair,6,40,cycle,210,248,211,288
2657,pauliopt_steiner_nc,6,40,cycle,210,248,194,252
2658,pauliopt_ucc,6,40,cycle,210,248,289,314
2659,pauliopt_divide_conquer,6,40,cycle,210,248,182,265
2660,tket_uccs_set,6,40,cycle,256,292,389,408
2661,tket_uccs_pair,6,40,cycle,256,292,305,321
2662,pauliopt_steiner_nc,6,40,cycle,256,292,274,322
2663,pauliopt_ucc,6,40,cycle,256,292,340,371
2664,pauliopt_divide_conquer,6,40,cycle,256,292,247,327
2665,tket_uccs_set,6,40,cycle,234,286,314,358
2666,tket_uccs_pair,6,40,cycle,234,286,272,338
2667,pauliopt_steiner_nc,6,40,cycle,234,286,230,283
2668,pauliopt_ucc,6,40,cycle,234,286,298,333
2669,pauliopt_divide_conquer,6,40,cycle,234,286,226,341
2670,tket_uccs_set,6,40,cycle,258,286,323,362
2671,tket_uccs_pair,6,40,cycle,258,286,267,344
2672,pauliopt_steiner_nc,6,40,cycle,258,286,252,303
2673,pauliopt_ucc,6,40,cycle,258,286,309,342
2674,pauliopt_divide_conquer,6,40,cycle,258,286,251,373
2675,tket_uccs_set,6,40,cycle,226,284,318,334
2676,tket_uccs_pair,6,40,cycle,226,284,271,292
2677,pauliopt_steiner_nc,6,40,cycle,226,284,294,346
2678,pauliopt_ucc,6,40,cycle,226,284,278,343
2679,pauliopt_divide_conquer,6,40,cycle,226,284,252,349
2680,tket_uccs_set,6,40,cycle,248,288,335,368
2681,tket_uccs_pair,6,40,cycle,248,288,277,329
2682,pauliopt_steiner_nc,6,40,cycle,248,288,244,314
2683,pauliopt_ucc,6,40,cycle,248,288,313,375
2684,pauliopt_divide_conquer,6,40,cycle,248,288,251,353
2685,tket_uccs_set,6,40,cycle,224,269,350,330
2686,tket_uccs_pair,6,40,cycle,224,269,268,290
2687,pauliopt_steiner_nc,6,40,cycle,224,269,228,278
2688,pauliopt_ucc,6,40,cycle,224,269,293,334
2689,pauliopt_divide_conquer,6,40,cycle,224,269,255,357
2690,tket_uccs_set,6,40,cycle,228,277,309,310
2691,tket_uccs_pair,6,40,cycle,228,277,257,325
2692,pauliopt_steiner_nc,6,40,cycle,228,277,242,300
2693,pauliopt_ucc,6,40,cycle,228,277,310,354
