n_rep,num_qubits,n_gadgets,method,cx,u3,depth,2q_depth,time
18,7,161,pauliopt_steiner_nc,948,508,1119,872,0.284774
18,7,161,tket_uccs_pair,1789,628,1597,1327,1.215069
18,7,161,pauliopt_ucc,1386,640,1243,1060,1.006974
18,7,161,pauliopt_steiner_clifford,405,311,374,284,0.406651
18,7,161,naive,1484,673,1707,1455,0.240991
18,7,161,pauliopt_divide_conquer,1278,1030,1478,1081,1.949524
19,7,161,tket_uccs_set,1822,432,1572,1372,1.056221
19,7,161,paulihedral,1087,638,1148,871,0.163419
19,7,161,pauliopt_steiner_nc,808,418,934,737,0.254015
19,7,161,tket_uccs_pair,1762,570,1549,1294,1.232715
19,7,161,pauliopt_ucc,1212,542,1073,914,0.806655
19,7,161,pauliopt_steiner_clifford,344,266,323,255,0.375738
19,7,161,naive,1424,634,1613,1390,0.207361
19,7,161,pauliopt_divide_conquer,1204,995,1376,1017,1.70327
0,7,181,tket_uccs_set,2164,520,1904,1671,1.17839
0,7,181,paulihedral,1233,724,1273,983,0.189086
0,7,181,pauliopt_steiner_nc,958,539,1182,915,0.302494
0,7,181,tket_uccs_pair,1929,690,1750,1434,1.377298
0,7,181,pauliopt_ucc,1492,617,1264,1095,1.102161
0,7,181,pauliopt_steiner_clifford,366,245,337,272,0.433578
0,7,181,naive,1642,735,1860,1603,0.271626
0,7,181,pauliopt_divide_conquer,1391,1175,1626,1164,2.17924
1,7,181,tket_uccs_set,2200,498,1960,1717,1.215058
1,7,181,paulihedral,1207,723,1325,1028,0.20381
1,7,181,pauliopt_steiner_nc,978,531,1194,938,0.309168
1,7,181,tket_uccs_pair,2001,685,1797,1502,1.36944
1,7,181,pauliopt_ucc,1447,616,1258,1087,1.061093
1,7,181,pauliopt_steiner_clifford,369,275,336,261,0.46564
1,7,181,naive,1754,750,1993,1732,0.271953
1,7,181,pauliopt_divide_conquer,1408,1147,1617,1161,2.118241
2,7,181,tket_uccs_set,2473,518,2158,1906,1.303144
2,7,181,paulihedral,1198,731,1217,925,0.195231
2,7,181,tket_uccs_pair,2075,705,1861,1547,1.445433
2,7,181,pauliopt_steiner_nc,1036,562,1239,972,0.36042
2,7,181,pauliopt_ucc,1409,592,1258,1078,1.264661
2,7,181,pauliopt_steiner_clifford,404,285,347,271,0.421862
2,7,181,naive,1614,746,1858,1595,0.295639
2,7,181,pauliopt_divide_conquer,1383,1142,1597,1132,2.275461
3,7,181,tket_uccs_set,2005,445,1690,1491,1.05145
3,7,181,paulihedral,1155,653,1245,964,0.230237
3,7,181,tket_uccs_pair,1828,608,1639,1365,1.264176
3,7,181,pauliopt_steiner_nc,986,501,1175,935,0.278553
3,7,181,pauliopt_ucc,1371,582,1217,1048,1.008972
3,7,181,pauliopt_steiner_clifford,378,290,336,263,0.38614
3,7,181,naive,1550,669,1745,1501,0.416946
3,7,181,pauliopt_divide_conquer,1277,1060,1476,1067,1.992803
4,7,181,tket_uccs_set,1960,455,1693,1480,1.335252
4,7,181,paulihedral,1124,666,1133,849,0.258306
4,7,181,tket_uccs_pair,1806,647,1648,1341,1.560664
4,7,181,pauliopt_steiner_nc,954,521,1148,889,0.248674
4,7,181,pauliopt_ucc,1421,618,1273,1099,1.117886
4,7,181,pauliopt_steiner_clifford,362,305,341,253,0.436137
4,7,181,naive,1532,692,1722,1477,0.308251
4,7,181,pauliopt_divide_conquer,1334,1078,1501,1097,2.137293
5,7,181,tket_uccs_set,2188,518,1903,1676,1.244247
5,7,181,paulihedral,1275,764,1385,1066,0.19993
5,7,181,pauliopt_steiner_nc,1072,591,1274,982,0.396645
5,7,181,tket_uccs_pair,2217,740,1976,1648,1.567474
5,7,181,pauliopt_ucc,1521,636,1338,1168,1.665986
5,7,181,pauliopt_steiner_clifford,401,314,362,287,0.520675
5,7,181,naive,1774,776,2012,1732,0.311975
5,7,181,pauliopt_divide_conquer,1505,1237,1708,1237,2.763417
6,7,181,tket_uccs_set,2135,521,1834,1616,1.22526
6,7,181,paulihedral,1232,718,1274,973,0.187872
6,7,181,pauliopt_steiner_nc,1044,522,1218,966,0.31092
6,7,181,tket_uccs_pair,1921,686,1736,1440,1.435755
6,7,181,pauliopt_ucc,1384,639,1216,1046,1.046092
6,7,181,pauliopt_steiner_clifford,385,278,332,267,0.407625
6,7,181,naive,1688,738,1921,1660,0.331292
6,7,181,pauliopt_divide_conquer,1355,1139,1585,1130,2.127359
7,7,181,tket_uccs_set,1873,427,1655,1462,1.04198
7,7,181,paulihedral,1203,655,1271,998,0.173291
7,7,181,pauliopt_steiner_nc,920,490,1103,858,0.250027
7,7,181,tket_uccs_pair,1675,627,1532,1245,1.240069
7,7,181,pauliopt_ucc,1324,578,1171,1015,1.033337
7,7,181,pauliopt_steiner_clifford,346,264,327,248,0.36941
7,7,181,naive,1448,673,1663,1407,0.263565
7,7,181,pauliopt_divide_conquer,1318,1071,1467,1061,1.949073
8,7,181,tket_uccs_set,2083,484,1767,1561,0.87896
8,7,181,paulihedral,1232,713,1304,1013,0.234824
8,7,181,pauliopt_steiner_nc,956,488,1143,907,0.28362
8,7,181,tket_uccs_pair,1833,658,1668,1384,1.459447
8,7,181,pauliopt_ucc,1421,601,1235,1071,1.11064
8,7,181,pauliopt_steiner_clifford,384,299,354,274,0.586785
8,7,181,naive,1644,733,1867,1608,0.365062
8,7,181,pauliopt_divide_conquer,1406,1166,1594,1140,2.13015
9,7,181,tket_uccs_set,2179,487,1924,1696,1.199058
9,7,181,paulihedral,1181,686,1207,918,0.174289
9,7,181,pauliopt_steiner_nc,1000,508,1198,942,0.345251
9,7,181,tket_uccs_pair,1826,666,1673,1388,1.437397
9,7,181,pauliopt_ucc,1408,592,1248,1090,1.252784
9,7,181,pauliopt_steiner_clifford,424,303,384,297,0.447936
9,7,181,naive,1626,703,1833,1581,0.346176
9,7,181,pauliopt_divide_conquer,1361,1110,1570,1127,2.320569
10,7,181,tket_uccs_set,2052,468,1785,1575,1.152985
10,7,181,paulihedral,1171,699,1261,968,0.240163
10,7,181,pauliopt_steiner_nc,976,511,1168,917,0.259719
10,7,181,tket_uccs_pair,1792,641,1572,1295,1.334912
10,7,181,pauliopt_ucc,1409,608,1236,1063,1.07092
10,7,181,pauliopt_steiner_clifford,419,321,394,312,0.443139
10,7,181,naive,1494,709,1677,1436,0.290799
10,7,181,pauliopt_divide_conquer,1331,1098,1557,1139,2.04803
11,7,181,tket_uccs_set,2176,490,1861,1631,1.130453
11,7,181,paulihedral,1257,724,1282,974,0.240107
11,7,181,pauliopt_steiner_nc,1114,545,1260,1005,0.300597
11,7,181,tket_uccs_pair,2085,690,1865,1552,1.403778
11,7,181,pauliopt_ucc,1445,638,1286,1108,1.136965
11,7,181,pauliopt_steiner_clifford,355,265,324,249,0.371381
11,7,181,naive,1672,727,1900,1628,0.368569
11,7,181,pauliopt_divide_conquer,1327,1091,1509,1094,2.048872
12,7,181,tket_uccs_set,2298,539,2033,1783,1.210152
12,7,181,paulihedral,1245,743,1287,964,0.192132
12,7,181,tket_uccs_pair,2169,731,1927,1606,1.42906
12,7,181,pauliopt_steiner_nc,1038,571,1285,1003,0.265708
12,7,181,pauliopt_ucc,1542,646,1371,1194,1.184976
12,7,181,pauliopt_steiner_clifford,423,348,384,293,0.490717
12,7,181,naive,1716,774,1949,1676,0.33107
12,7,181,pauliopt_divide_conquer,1475,1222,1704,1228,2.239063
13,7,181,tket_uccs_set,2270,521,2038,1779,1.167432
13,7,181,paulihedral,1238,732,1303,992,0.239531
13,7,181,pauliopt_steiner_nc,1068,577,1264,988,0.269907
13,7,181,tket_uccs_pair,1960,682,1721,1438,1.420482
13,7,181,pauliopt_ucc,1441,599,1259,1101,1.095791
13,7,181,pauliopt_steiner_clifford,390,325,363,276,0.431508
13,7,181,naive,1618,746,1839,1576,0.314841
13,7,181,pauliopt_divide_conquer,1459,1203,1674,1214,2.120747
14,7,181,tket_uccs_set,2175,499,1858,1637,1.184356
14,7,181,paulihedral,1250,718,1364,1052,0.203635
14,7,181,tket_uccs_pair,1917,675,1728,1432,1.366286
14,7,181,pauliopt_steiner_nc,1042,558,1206,945,0.287372
14,7,181,pauliopt_ucc,1359,602,1195,1034,1.073428
14,7,181,pauliopt_steiner_clifford,393,285,373,294,0.418883
14,7,181,naive,1614,730,1814,1552,0.313095
14,7,181,pauliopt_divide_conquer,1360,1114,1580,1148,2.129183
15,7,181,tket_uccs_set,2347,476,2004,1796,1.169349
15,7,181,paulihedral,1156,702,1171,885,0.184117
15,7,181,pauliopt_steiner_nc,1060,535,1253,1006,0.263999
15,7,181,tket_uccs_pair,1952,664,1713,1434,1.347841
15,7,181,pauliopt_ucc,1420,605,1233,1063,1.100015
15,7,181,pauliopt_steiner_clifford,374,303,337,255,0.399339
15,7,181,naive,1646,715,1868,1627,0.316847
15,7,181,pauliopt_divide_conquer,1343,1144,1564,1117,1.985614
16,7,181,tket_uccs_set,2038,467,1732,1535,1.15532
16,7,181,paulihedral,1177,695,1230,937,0.175996
16,7,181,tket_uccs_pair,1850,658,1673,1380,1.366235
16,7,181,pauliopt_steiner_nc,1000,530,1222,951,0.264574
16,7,181,pauliopt_ucc,1364,577,1204,1043,1.107292
16,7,181,pauliopt_steiner_clifford,414,302,382,304,0.457595
16,7,181,naive,1688,715,1910,1640,0.328771
16,7,181,pauliopt_divide_conquer,1299,1100,1505,1073,2.151914
17,7,181,tket_uccs_set,2111,490,1851,1611,1.059233
17,7,181,paulihedral,1229,717,1269,960,0.238028
17,7,181,pauliopt_steiner_nc,928,501,1121,868,0.232517
17,7,181,tket_uccs_pair,1904,692,1741,1420,1.368897
17,7,181,pauliopt_ucc,1412,598,1243,1073,1.084489
17,7,181,pauliopt_steiner_clifford,423,332,396,305,0.481622
17,7,181,naive,1592,729,1822,1549,0.441616
17,7,181,pauliopt_divide_conquer,1331,1076,1492,1082,2.21773
18,7,181,tket_uccs_set,2086,513,1808,1568,1.277934
18,7,181,paulihedral,1301,711,1405,1098,0.26862
18,7,181,tket_uccs_pair,1941,670,1743,1448,1.480845
18,7,181,pauliopt_steiner_nc,914,486,1113,866,0.298731
18,7,181,pauliopt_ucc,1314,607,1183,1022,1.084244
18,7,181,pauliopt_steiner_clifford,412,320,387,298,0.458382
18,7,181,naive,1660,716,1890,1629,0.422723
18,7,181,pauliopt_divide_conquer,1400,1124,1619,1178,2.170269
19,7,181,tket_uccs_set,2096,471,1801,1588,1.207383
19,7,181,paulihedral,1146,675,1143,876,0.179973
19,7,181,pauliopt_steiner_nc,876,478,1043,805,0.249988
19,7,181,tket_uccs_pair,1811,634,1580,1304,1.395381
19,7,181,pauliopt_ucc,1421,621,1256,1089,1.177947
19,7,181,pauliopt_steiner_clifford,405,292,360,283,0.448872
19,7,181,naive,1508,704,1721,1472,0.27687
19,7,181,pauliopt_divide_conquer,1349,1073,1544,1119,2.105253
0,7,201,tket_uccs_set,2586,549,2232,1973,1.45804
0,7,201,paulihedral,1329,779,1432,1098,0.202716
0,7,201,tket_uccs_pair,2116,735,1898,1570,1.667984
0,7,201,pauliopt_steiner_nc,1108,600,1342,1037,0.341046
0,7,201,pauliopt_ucc,1558,661,1382,1199,1.311333
0,7,201,pauliopt_steiner_clifford,446,355,431,329,0.536982
0,7,201,naive,1758,810,2000,1707,0.340927
0,7,201,pauliopt_divide_conquer,1572,1315,1774,1286,2.434226
1,7,201,tket_uccs_set,2632,571,2278,2012,1.295751
1,7,201,paulihedral,1375,801,1458,1143,0.209483
1,7,201,pauliopt_steiner_nc,1076,580,1284,1000,0.285499
1,7,201,tket_uccs_pair,2230,791,2013,1675,1.509566
1,7,201,pauliopt_ucc,1578,679,1340,1170,1.325625
1,7,201,pauliopt_steiner_clifford,433,340,382,298,0.537303
1,7,201,naive,1840,837,2088,1798,0.345496
1,7,201,pauliopt_divide_conquer,1500,1281,1752,1255,2.450467
2,7,201,tket_uccs_set,2276,522,1980,1740,1.208155
2,7,201,paulihedral,1339,754,1380,1064,0.19776
2,7,201,tket_uccs_pair,2067,726,1860,1546,1.180339
2,7,201,pauliopt_steiner_nc,1038,573,1261,975,0.325612
2,7,201,pauliopt_ucc,1545,624,1321,1152,1.263298
2,7,201,pauliopt_steiner_clifford,433,356,400,308,0.53762
2,7,201,naive,1828,794,2063,1776,0.347069
2,7,201,pauliopt_divide_conquer,1503,1236,1681,1198,2.756597
3,7,201,tket_uccs_set,2270,509,1986,1748,1.56019
3,7,201,paulihedral,1332,784,1436,1107,0.26165
3,7,201,pauliopt_steiner_nc,1006,561,1229,948,0.276711
3,7,201,tket_uccs_pair,2127,747,1978,1631,1.522867
3,7,201,pauliopt_ucc,1491,662,1313,1125,1.259593
3,7,201,pauliopt_steiner_clifford,398,313,369,281,0.480428
3,7,201,naive,1734,779,1985,1701,0.317224
3,7,201,pauliopt_divide_conquer,1534,1235,1721,1258,2.401303
4,7,201,tket_uccs_set,2489,561,2171,1912,1.35497
4,7,201,paulihedral,1426,838,1477,1127,0.31585
4,7,201,pauliopt_steiner_nc,1136,616,1367,1071,0.35777
4,7,201,tket_uccs_pair,2309,806,2055,1707,1.739948
4,7,201,pauliopt_ucc,1558,707,1418,1216,1.46686
4,7,201,pauliopt_steiner_clifford,465,344,431,336,0.645148
4,7,201,naive,1938,860,2211,1898,0.296577
4,7,201,pauliopt_divide_conquer,1693,1372,1956,1424,2.713741
5,7,201,tket_uccs_set,2472,540,2125,1895,1.440599
5,7,201,paulihedral,1320,754,1401,1066,0.290036
5,7,201,pauliopt_steiner_nc,1060,545,1267,982,0.259572
5,7,201,tket_uccs_pair,1934,738,1741,1415,1.601039
5,7,201,pauliopt_ucc,1523,683,1369,1163,1.286969
5,7,201,pauliopt_steiner_clifford,423,314,408,316,0.518474
5,7,201,naive,1774,768,2001,1716,0.263056
5,7,201,pauliopt_divide_conquer,1465,1155,1660,1218,2.395848
6,7,201,tket_uccs_set,2474,572,2152,1885,1.322227
6,7,201,paulihedral,1414,798,1411,1076,0.276697
6,7,201,pauliopt_steiner_nc,1112,590,1323,1040,0.312922
6,7,201,tket_uccs_pair,2138,765,1945,1613,1.55507
6,7,201,pauliopt_ucc,1520,735,1376,1163,1.333281
6,7,201,pauliopt_steiner_clifford,430,331,399,312,0.535076
6,7,201,naive,1826,812,2082,1786,0.31751
6,7,201,pauliopt_divide_conquer,1577,1283,1787,1297,2.433919
7,7,201,tket_uccs_set,2400,561,2101,1832,1.28901
7,7,201,paulihedral,1350,777,1448,1126,0.196387
7,7,201,pauliopt_steiner_nc,1012,569,1191,913,0.268782
7,7,201,tket_uccs_pair,2268,749,2013,1693,1.461812
7,7,201,pauliopt_ucc,1556,656,1379,1179,1.321208
7,7,201,pauliopt_steiner_clifford,415,321,404,312,0.495496
7,7,201,naive,1862,802,2088,1807,0.310115
7,7,201,pauliopt_divide_conquer,1558,1289,1779,1278,2.36949
8,7,201,tket_uccs_set,2387,522,2088,1840,1.174249
8,7,201,paulihedral,1246,751,1297,985,0.19629
8,7,201,tket_uccs_pair,2146,722,1916,1599,1.367418
8,7,201,pauliopt_steiner_nc,1130,597,1357,1076,0.346498
8,7,201,pauliopt_ucc,1533,638,1328,1171,1.254786
8,7,201,pauliopt_steiner_clifford,427,325,390,303,0.485813
8,7,201,naive,1702,787,1930,1662,0.360536
8,7,201,pauliopt_divide_conquer,1518,1329,1759,1253,2.339959
9,7,201,tket_uccs_set,2351,536,2053,1798,1.209075
9,7,201,paulihedral,1313,790,1399,1062,0.256365
9,7,201,tket_uccs_pair,2085,725,1878,1558,1.397249
9,7,201,pauliopt_steiner_nc,1006,556,1232,955,0.288195
9,7,201,pauliopt_ucc,1553,683,1380,1190,1.326948
9,7,201,pauliopt_steiner_clifford,437,309,401,320,0.503789
9,7,201,naive,1674,816,1924,1637,0.332372
9,7,201,pauliopt_divide_conquer,1514,1260,1706,1234,2.44197
10,7,201,tket_uccs_set,2429,565,2142,1871,1.297492
10,7,201,paulihedral,1366,832,1466,1107,0.211646
10,7,201,tket_uccs_pair,2291,767,2051,1714,1.546482
10,7,201,pauliopt_steiner_nc,1132,626,1384,1074,0.373351
10,7,201,pauliopt_ucc,1652,725,1430,1219,1.447391
10,7,201,pauliopt_steiner_clifford,398,321,397,303,0.490995
10,7,201,naive,1974,873,2246,1936,0.369257
10,7,201,pauliopt_divide_conquer,1592,1267,1782,1302,2.472925
11,7,201,tket_uccs_set,2474,532,2138,1883,1.191359
11,7,201,paulihedral,1330,774,1400,1084,0.251091
11,7,201,tket_uccs_pair,2105,725,1834,1522,1.406189
11,7,201,pauliopt_steiner_nc,1044,581,1238,962,0.274773
11,7,201,pauliopt_ucc,1501,672,1326,1144,1.256999
11,7,201,pauliopt_steiner_clifford,434,336,404,317,0.50647
11,7,201,naive,1712,797,1961,1681,0.389697
11,7,201,pauliopt_divide_conquer,1421,1133,1627,1180,2.286043
12,7,201,tket_uccs_set,2277,510,2018,1788,1.160105
12,7,201,paulihedral,1317,763,1352,1019,0.200332
12,7,201,pauliopt_steiner_nc,1052,552,1235,955,0.265584
12,7,201,tket_uccs_pair,2090,709,1860,1544,1.418425
12,7,201,pauliopt_ucc,1518,666,1344,1159,1.284093
12,7,201,pauliopt_steiner_clifford,434,340,397,300,0.530098
12,7,201,naive,1796,799,2031,1742,0.394374
12,7,201,pauliopt_divide_conquer,1468,1255,1673,1192,2.444176
13,7,201,tket_uccs_set,2241,527,1939,1700,1.230431
13,7,201,paulihedral,1385,816,1412,1074,0.208505
13,7,201,tket_uccs_pair,2267,761,2042,1707,1.466775
13,7,201,pauliopt_steiner_nc,1020,565,1212,946,0.32249
13,7,201,pauliopt_ucc,1515,673,1309,1139,1.28874
13,7,201,pauliopt_steiner_clifford,456,368,435,337,0.619534
13,7,201,naive,1890,839,2167,1860,0.269054
13,7,201,pauliopt_divide_conquer,1595,1313,1854,1326,2.43059
14,7,201,tket_uccs_set,2299,538,2015,1759,1.296083
14,7,201,paulihedral,1339,775,1324,1011,0.260737
14,7,201,tket_uccs_pair,2135,751,1913,1587,1.438311
14,7,201,pauliopt_steiner_nc,1136,607,1338,1041,0.299393
14,7,201,pauliopt_ucc,1559,666,1366,1180,1.317197
14,7,201,pauliopt_steiner_clifford,483,375,447,348,0.575124
14,7,201,naive,1782,814,2014,1741,0.336222
14,7,201,pauliopt_divide_conquer,1439,1211,1629,1168,2.368191
15,7,201,tket_uccs_set,2448,583,2124,1857,1.467829
15,7,201,paulihedral,1379,802,1382,1048,0.344761
15,7,201,tket_uccs_pair,2185,781,1914,1585,1.810635
15,7,201,pauliopt_steiner_nc,1216,652,1448,1126,0.333914
15,7,201,pauliopt_ucc,1636,685,1412,1216,1.4444
15,7,201,pauliopt_steiner_clifford,445,345,406,313,0.748429
15,7,201,naive,1902,841,2164,1865,0.325467
15,7,201,pauliopt_divide_conquer,1587,1373,1848,1335,2.789227
16,7,201,tket_uccs_set,2622,600,2263,2006,1.39145
16,7,201,paulihedral,1370,856,1429,1070,0.279289
16,7,201,pauliopt_steiner_nc,1066,570,1261,979,0.287136
16,7,201,tket_uccs_pair,2324,790,2057,1707,1.587882
16,7,201,pauliopt_ucc,1675,705,1453,1265,1.463335
16,7,201,pauliopt_steiner_clifford,453,340,408,320,1.056684
16,7,201,naive,1946,871,2227,1909,0.567876
16,7,201,pauliopt_divide_conquer,1547,1264,1759,1280,3.277097
17,7,201,tket_uccs_set,2567,549,2210,1961,1.521371
17,7,201,paulihedral,1342,823,1352,1019,0.222154
17,7,201,tket_uccs_pair,2198,776,1957,1623,1.659457
17,7,201,pauliopt_steiner_nc,1252,635,1455,1150,0.418103
17,7,201,pauliopt_ucc,1579,671,1385,1198,1.421524
17,7,201,pauliopt_steiner_clifford,430,334,375,283,0.575589
17,7,201,naive,1876,858,2138,1843,0.456287
17,7,201,pauliopt_divide_conquer,1525,1317,1796,1264,2.66808
18,7,201,tket_uccs_set,2443,566,2092,1848,1.349859
18,7,201,paulihedral,1344,789,1393,1075,0.210129
18,7,201,pauliopt_steiner_nc,1036,592,1255,964,0.350524
18,7,201,tket_uccs_pair,2232,789,1951,1614,1.599238
18,7,201,pauliopt_ucc,1669,680,1401,1220,1.417744
18,7,201,pauliopt_steiner_clifford,442,333,411,324,0.536025
18,7,201,naive,1728,812,1963,1671,0.343854
18,7,201,pauliopt_divide_conquer,1617,1304,1833,1321,2.439923
19,7,201,tket_uccs_set,2525,561,2136,1887,1.348219
19,7,201,paulihedral,1422,840,1516,1170,0.272931
19,7,201,tket_uccs_pair,2314,782,2050,1705,1.375791
19,7,201,pauliopt_steiner_nc,1128,615,1385,1073,0.34284
19,7,201,pauliopt_ucc,1630,688,1443,1257,1.391046
19,7,201,pauliopt_steiner_clifford,473,367,453,348,0.637669
19,7,201,naive,1866,858,2130,1817,0.387455
19,7,201,pauliopt_divide_conquer,1637,1372,1899,1353,2.65667
0,7,221,tket_uccs_set,2705,594,2311,2031,1.5733
0,7,221,paulihedral,1450,801,1564,1207,0.343687
0,7,221,pauliopt_steiner_nc,1116,596,1330,1023,0.314364
0,7,221,tket_uccs_pair,2272,804,2021,1661,1.84645
0,7,221,pauliopt_ucc,1644,690,1438,1235,1.5257
0,7,221,pauliopt_steiner_clifford,437,339,417,327,0.581615
0,7,221,naive,1920,828,2170,1862,0.375493
0,7,221,pauliopt_divide_conquer,1492,1290,1733,1233,2.682376
1,7,221,tket_uccs_set,2756,594,2316,2046,1.366888
1,7,221,paulihedral,1491,865,1585,1236,0.234147
1,7,221,pauliopt_steiner_nc,1206,639,1465,1152,0.365726
1,7,221,tket_uccs_pair,2388,847,2078,1702,1.691371
1,7,221,pauliopt_ucc,1631,758,1421,1228,1.602811
1,7,221,pauliopt_steiner_clifford,427,327,409,316,0.58899
1,7,221,naive,1950,891,2220,1904,0.374096
1,7,221,pauliopt_divide_conquer,1696,1427,1958,1407,2.890049
2,7,221,tket_uccs_set,2506,567,2169,1923,1.465458
2,7,221,paulihedral,1297,804,1381,1024,0.230086
2,7,221,tket_uccs_pair,2129,763,1914,1585,1.66851
2,7,221,pauliopt_steiner_nc,1216,593,1428,1135,0.422926
2,7,221,pauliopt_ucc,1707,727,1486,1295,1.611643
2,7,221,pauliopt_steiner_clifford,468,371,445,331,0.627642
2,7,221,naive,1906,828,2133,1831,0.375174
2,7,221,pauliopt_divide_conquer,1608,1329,1843,1318,2.840157
3,7,221,tket_uccs_set,2608,553,2243,2003,1.282346
3,7,221,paulihedral,1459,817,1540,1179,0.269021
3,7,221,tket_uccs_pair,2336,772,2040,1690,1.596819
3,7,221,pauliopt_steiner_nc,1176,590,1423,1120,0.309499
3,7,221,pauliopt_ucc,1708,677,1487,1291,1.497473
3,7,221,pauliopt_steiner_clifford,482,390,448,345,0.636981
3,7,221,naive,1958,826,2218,1914,0.449925
3,7,221,pauliopt_divide_conquer,1619,1344,1790,1293,2.695125
4,7,221,tket_uccs_set,2611,572,2204,1949,1.266581
4,7,221,paulihedral,1498,886,1516,1149,0.232685
4,7,221,tket_uccs_pair,2352,822,2121,1759,1.645159
4,7,221,pauliopt_steiner_nc,1156,637,1363,1051,0.376265
4,7,221,pauliopt_ucc,1649,760,1462,1249,1.765707
4,7,221,pauliopt_steiner_clifford,455,360,432,332,0.632304
4,7,221,naive,2140,911,2400,2082,0.482751
4,7,221,pauliopt_divide_conquer,1622,1365,1845,1334,3.148985
5,7,221,tket_uccs_set,2538,580,2174,1917,1.542409
5,7,221,paulihedral,1458,830,1520,1169,0.29278
5,7,221,tket_uccs_pair,2260,807,1977,1639,1.611602
5,7,221,pauliopt_steiner_nc,1108,563,1304,1028,0.291379
5,7,221,pauliopt_ucc,1688,734,1479,1269,1.494635
5,7,221,pauliopt_steiner_clifford,446,328,406,321,0.55879
5,7,221,naive,1914,842,2183,1876,0.330567
5,7,221,pauliopt_divide_conquer,1669,1306,1848,1349,2.620631
6,7,221,tket_uccs_set,2668,563,2322,2053,1.567303
6,7,221,paulihedral,1438,850,1496,1132,0.276162
6,7,221,tket_uccs_pair,2310,818,2068,1722,1.802108
6,7,221,pauliopt_steiner_nc,1244,655,1482,1164,0.337239
6,7,221,pauliopt_ucc,1653,735,1453,1250,1.494198
6,7,221,pauliopt_steiner_clifford,453,336,409,317,0.623718
6,7,221,naive,1962,881,2243,1920,0.346865
6,7,221,pauliopt_divide_conquer,1704,1347,1937,1408,2.676928
7,7,221,tket_uccs_set,2661,633,2334,2039,1.385014
7,7,221,paulihedral,1509,880,1518,1150,0.236643
7,7,221,tket_uccs_pair,2474,862,2223,1844,1.685147
7,7,221,pauliopt_steiner_nc,1246,674,1513,1184,0.399049
7,7,221,pauliopt_ucc,1681,771,1493,1289,1.530814
7,7,221,pauliopt_steiner_clifford,445,354,430,332,0.609535
7,7,221,naive,2062,919,2359,2021,0.387528
7,7,221,pauliopt_divide_conquer,1777,1408,1992,1460,2.759551
8,7,221,tket_uccs_set,2803,629,2434,2135,1.430062
8,7,221,paulihedral,1555,862,1555,1193,0.235878
8,7,221,tket_uccs_pair,2531,891,2273,1897,1.447394
8,7,221,pauliopt_steiner_nc,1268,644,1488,1164,0.390703
8,7,221,pauliopt_ucc,1754,756,1539,1318,1.566744
8,7,221,pauliopt_steiner_clifford,478,370,445,340,0.640463
8,7,221,naive,2114,900,2405,2077,0.383241
8,7,221,pauliopt_divide_conquer,1712,1390,1932,1406,2.701042
9,7,221,tket_uccs_set,2620,554,2270,2008,1.285895
9,7,221,paulihedral,1436,849,1545,1190,0.614311
9,7,221,pauliopt_steiner_nc,1186,628,1419,1117,0.31218
9,7,221,tket_uccs_pair,2249,798,1997,1650,1.841273
9,7,221,pauliopt_ucc,1620,691,1425,1231,1.625014
9,7,221,pauliopt_steiner_clifford,409,326,381,289,0.530998
9,7,221,naive,1948,867,2231,1919,0.675479
9,7,221,pauliopt_divide_conquer,1681,1310,1879,1384,3.073828
10,7,221,tket_uccs_set,2519,581,2198,1940,1.365092
10,7,221,paulihedral,1498,837,1593,1228,0.22688
10,7,221,tket_uccs_pair,2299,792,2020,1667,1.564775
10,7,221,pauliopt_steiner_nc,1172,601,1364,1058,0.368977
10,7,221,pauliopt_ucc,1621,698,1447,1255,1.484721
10,7,221,pauliopt_steiner_clifford,477,375,439,334,0.775932
10,7,221,naive,1970,855,2221,1913,0.365287
10,7,221,pauliopt_divide_conquer,1704,1393,1927,1407,2.842013
11,7,221,tket_uccs_set,2605,571,2219,1957,1.370153
11,7,221,paulihedral,1348,815,1401,1064,0.272822
11,7,221,tket_uccs_pair,2296,780,2054,1716,1.528389
11,7,221,pauliopt_steiner_nc,1118,585,1329,1033,0.297862
11,7,221,pauliopt_ucc,1585,653,1365,1179,1.437295
11,7,221,pauliopt_steiner_clifford,442,344,405,307,0.561822
11,7,221,naive,1944,865,2207,1898,0.336563
11,7,221,pauliopt_divide_conquer,1632,1348,1882,1351,2.628105
12,7,221,tket_uccs_set,2506,611,2235,1957,1.336913
12,7,221,paulihedral,1550,877,1585,1213,0.291864
12,7,221,pauliopt_steiner_nc,1288,658,1527,1190,0.324893
12,7,221,tket_uccs_pair,2461,833,2163,1809,1.615664
12,7,221,pauliopt_ucc,1744,768,1544,1327,1.601277
12,7,221,pauliopt_steiner_clifford,468,370,431,329,0.65031
12,7,221,naive,2112,916,2406,2081,0.394138
12,7,221,pauliopt_divide_conquer,1755,1428,2010,1457,2.761459
13,7,221,tket_uccs_set,2503,545,2180,1925,1.374912
13,7,221,paulihedral,1468,846,1551,1184,0.247664
13,7,221,tket_uccs_pair,2470,787,2184,1820,1.582663
13,7,221,pauliopt_steiner_nc,1124,617,1356,1044,0.362402
13,7,221,pauliopt_ucc,1729,714,1514,1329,1.54727
13,7,221,pauliopt_steiner_clifford,470,387,449,344,0.627056
13,7,221,naive,1898,866,2165,1853,0.336887
