n_rep,num_qubits,n_gadgets,method,cx,u3,depth,2q_depth,time
19,7,161,pauliopt_divide_conquer,787,734,872,604,3.265767
1,7,181,tket_uccs_set,699,497,745,536,1.280564
1,7,181,naive,858,654,1013,753,0.435554
1,7,181,pauliopt_steiner_clifford,337,297,323,240,0.725073
1,7,181,pauliopt_ucc,604,497,605,445,1.483741
1,7,181,tket_uccs_pair,702,658,767,527,1.843094
2,7,181,paulihedral,1496,640,1700,1462,0.661356
2,7,181,pauliopt_steiner_nc,632,529,868,611,0.391545
0,7,181,pauliopt_divide_conquer,947,859,1045,738,3.716274
2,7,181,tket_uccs_set,800,523,838,603,1.541295
2,7,181,pauliopt_steiner_clifford,334,299,305,230,0.733534
2,7,181,naive,972,714,1152,881,0.475485
2,7,181,tket_uccs_pair,800,702,860,597,1.963328
2,7,181,pauliopt_ucc,594,514,618,438,1.296534
3,7,181,pauliopt_steiner_nc,562,487,797,554,0.387058
3,7,181,paulihedral,1088,551,1249,1038,0.498595
3,7,181,tket_uccs_set,678,475,710,510,1.308862
3,7,181,pauliopt_steiner_clifford,351,313,335,245,0.802601
1,7,181,pauliopt_divide_conquer,938,853,1052,734,3.988475
3,7,181,naive,834,645,1001,744,0.372298
3,7,181,pauliopt_ucc,588,511,603,430,1.406698
3,7,181,tket_uccs_pair,682,636,730,496,1.914076
4,7,181,paulihedral,1300,614,1509,1271,0.71906
4,7,181,pauliopt_steiner_nc,546,475,770,533,0.535093
4,7,181,tket_uccs_set,738,505,806,577,1.499548
4,7,181,pauliopt_steiner_clifford,332,288,324,243,0.774402
4,7,181,pauliopt_ucc,620,526,614,452,1.475178
2,7,181,pauliopt_divide_conquer,977,900,1049,742,4.230846
4,7,181,naive,928,705,1120,844,0.407377
4,7,181,tket_uccs_pair,768,699,804,552,1.910356
5,7,181,pauliopt_steiner_nc,562,489,791,547,0.491453
5,7,181,paulihedral,1280,605,1457,1229,0.720327
3,7,181,pauliopt_divide_conquer,909,887,1014,696,3.821712
5,7,181,tket_uccs_set,740,499,765,554,1.466142
5,7,181,naive,902,694,1056,783,0.338809
5,7,181,pauliopt_steiner_clifford,357,327,352,261,0.84887
5,7,181,pauliopt_ucc,647,561,650,471,1.651304
5,7,181,tket_uccs_pair,742,663,826,564,1.952236
6,7,181,pauliopt_steiner_nc,588,499,826,571,0.449467
6,7,181,paulihedral,1374,611,1579,1339,0.652301
6,7,181,tket_uccs_set,757,522,799,567,1.48654
4,7,181,pauliopt_divide_conquer,970,934,1105,773,4.095583
6,7,181,pauliopt_steiner_clifford,372,318,351,273,0.801553
6,7,181,tket_uccs_pair,764,724,801,543,1.777657
6,7,181,naive,946,702,1120,851,0.528034
6,7,181,pauliopt_ucc,628,495,630,460,1.52864
7,7,181,pauliopt_steiner_nc,622,540,874,608,0.441766
7,7,181,paulihedral,1376,656,1572,1331,0.60301
5,7,181,pauliopt_divide_conquer,964,896,1048,735,3.955232
7,7,181,tket_uccs_set,731,522,786,559,1.509918
7,7,181,pauliopt_steiner_clifford,339,280,311,228,0.759187
7,7,181,naive,954,731,1146,860,0.451566
7,7,181,pauliopt_ucc,597,505,615,440,1.559741
7,7,181,tket_uccs_pair,766,705,839,566,1.901365
8,7,181,pauliopt_steiner_nc,610,519,852,600,0.513744
8,7,181,paulihedral,1202,591,1395,1161,0.555763
8,7,181,tket_uccs_set,702,495,767,549,1.474518
6,7,181,pauliopt_divide_conquer,991,986,1110,760,3.828506
8,7,181,naive,888,680,1063,794,0.400774
8,7,181,pauliopt_steiner_clifford,340,316,327,238,0.756433
8,7,181,tket_uccs_pair,722,688,821,554,1.907049
8,7,181,pauliopt_ucc,624,517,632,468,1.496692
9,7,181,pauliopt_steiner_nc,580,497,807,561,0.433172
9,7,181,paulihedral,1296,591,1475,1250,0.644494
9,7,181,tket_uccs_set,719,482,753,549,1.316834
9,7,181,naive,896,676,1064,801,0.439408
7,7,181,pauliopt_divide_conquer,1038,962,1133,800,4.279167
9,7,181,pauliopt_steiner_clifford,347,308,320,234,0.751259
9,7,181,tket_uccs_pair,738,652,802,559,1.673983
9,7,181,pauliopt_ucc,586,500,601,435,1.417104
10,7,181,pauliopt_steiner_nc,660,546,901,645,0.528042
10,7,181,paulihedral,1266,597,1429,1216,0.663064
8,7,181,pauliopt_divide_conquer,924,878,1032,712,3.920521
10,7,181,tket_uccs_set,731,499,764,547,1.417587
10,7,181,pauliopt_steiner_clifford,344,311,323,238,0.775521
10,7,181,pauliopt_ucc,594,514,614,441,1.368058
10,7,181,naive,874,679,996,743,0.441292
10,7,181,tket_uccs_pair,716,676,781,526,1.986536
11,7,181,pauliopt_steiner_nc,622,519,863,607,0.431447
11,7,181,paulihedral,1220,611,1411,1177,0.681618
11,7,181,tket_uccs_set,749,518,783,565,1.588974
11,7,181,pauliopt_steiner_clifford,333,293,308,227,0.774482
9,7,181,pauliopt_divide_conquer,959,921,1057,727,4.163712
11,7,181,tket_uccs_pair,764,691,829,572,1.794536
11,7,181,naive,916,713,1101,820,0.437525
11,7,181,pauliopt_ucc,618,513,647,476,1.493551
12,7,181,pauliopt_steiner_nc,612,518,852,593,0.356587
12,7,181,paulihedral,1190,586,1365,1145,0.609822
12,7,181,tket_uccs_set,670,465,738,531,1.459316
10,7,181,pauliopt_divide_conquer,939,875,1058,731,3.979269
12,7,181,pauliopt_steiner_clifford,329,307,322,240,0.754082
12,7,181,pauliopt_ucc,572,483,597,433,1.27966
12,7,181,tket_uccs_pair,698,655,769,520,1.808728
12,7,181,naive,876,678,1043,785,0.342715
13,7,181,paulihedral,1256,601,1444,1214,0.631516
13,7,181,pauliopt_steiner_nc,606,522,836,593,0.544035
11,7,181,pauliopt_divide_conquer,932,817,990,701,3.986876
13,7,181,tket_uccs_set,711,483,771,553,1.486113
13,7,181,pauliopt_steiner_clifford,339,292,329,247,0.736956
13,7,181,naive,892,692,1074,812,0.487425
13,7,181,tket_uccs_pair,712,673,790,538,1.886867
13,7,181,pauliopt_ucc,642,535,652,480,1.48215
14,7,181,pauliopt_steiner_nc,616,519,829,582,0.441899
14,7,181,paulihedral,1414,621,1611,1378,0.680347
12,7,181,pauliopt_divide_conquer,978,919,1084,760,3.734799
14,7,181,tket_uccs_set,734,505,779,559,1.412688
14,7,181,naive,960,704,1134,863,0.376557
14,7,181,pauliopt_steiner_clifford,328,285,316,238,0.750368
14,7,181,tket_uccs_pair,786,701,848,582,1.848696
14,7,181,pauliopt_ucc,598,529,605,426,1.648084
15,7,181,paulihedral,1252,577,1424,1212,0.499068
15,7,181,pauliopt_steiner_nc,572,483,797,560,0.501773
15,7,181,tket_uccs_set,732,505,782,559,1.456172
15,7,181,naive,892,658,1059,809,0.363163
13,7,181,pauliopt_divide_conquer,975,896,1074,753,4.047559
15,7,181,pauliopt_steiner_clifford,343,318,326,239,0.819819
15,7,181,pauliopt_ucc,590,496,614,439,1.359136
15,7,181,tket_uccs_pair,738,682,782,527,1.981878
16,7,181,pauliopt_steiner_nc,652,545,898,636,0.430415
16,7,181,paulihedral,1530,662,1720,1483,0.691347
16,7,181,tket_uccs_set,764,543,820,581,1.467566
16,7,181,tket_uccs_pair,826,756,884,604,1.723429
14,7,181,pauliopt_divide_conquer,1044,979,1190,820,4.124645
16,7,181,naive,1016,770,1225,933,0.396442
16,7,181,pauliopt_ucc,719,570,740,547,1.571675
16,7,181,pauliopt_steiner_clifford,369,313,350,266,0.848941
17,7,181,pauliopt_steiner_nc,618,524,864,604,0.53152
17,7,181,paulihedral,1184,599,1379,1148,0.635592
15,7,181,pauliopt_divide_conquer,921,893,1054,721,3.852821
17,7,181,tket_uccs_set,716,484,786,562,1.415391
17,7,181,pauliopt_steiner_clifford,320,308,306,215,0.699246
17,7,181,pauliopt_ucc,573,489,597,422,1.311932
17,7,181,tket_uccs_pair,708,648,770,523,1.674581
17,7,181,naive,872,665,1042,786,0.420807
18,7,181,pauliopt_steiner_nc,580,514,824,569,0.500539
18,7,181,paulihedral,1318,599,1502,1282,0.689069
18,7,181,tket_uccs_set,710,481,760,547,1.338614
18,7,181,pauliopt_steiner_clifford,334,301,326,244,0.674932
18,7,181,naive,886,671,1046,794,0.45011
18,7,181,pauliopt_ucc,609,520,639,459,1.532457
18,7,181,tket_uccs_pair,720,678,782,533,1.744123
16,7,181,pauliopt_divide_conquer,1003,936,1158,806,4.155232
19,7,181,pauliopt_steiner_nc,610,523,856,599,0.51978
19,7,181,paulihedral,1276,600,1472,1240,0.668243
17,7,181,pauliopt_divide_conquer,938,852,1029,726,3.786263
19,7,181,tket_uccs_set,716,486,752,549,1.484172
19,7,181,pauliopt_steiner_clifford,337,285,329,247,0.672386
19,7,181,naive,904,683,1089,825,0.489374
19,7,181,pauliopt_ucc,631,539,637,473,1.51931
19,7,181,tket_uccs_pair,758,673,776,535,1.826998
0,7,201,pauliopt_steiner_nc,648,558,900,630,0.561943
0,7,201,paulihedral,1462,676,1659,1417,0.640657
18,7,181,pauliopt_divide_conquer,936,891,1056,736,3.816449
0,7,201,tket_uccs_set,723,535,766,535,1.630523
0,7,201,pauliopt_steiner_clifford,336,291,313,239,0.945617
0,7,201,naive,1004,768,1203,919,0.541683
0,7,201,tket_uccs_pair,802,757,843,553,2.04717
0,7,201,pauliopt_ucc,640,574,654,472,1.750268
1,7,201,paulihedral,1568,679,1761,1524,0.624137
1,7,201,pauliopt_steiner_nc,636,543,894,626,0.532392
1,7,201,tket_uccs_set,783,531,833,599,1.528495
19,7,181,pauliopt_divide_conquer,1035,928,1110,801,4.207235
1,7,201,pauliopt_steiner_clifford,336,316,331,245,0.956053
1,7,201,naive,1036,768,1239,936,0.526166
1,7,201,pauliopt_ucc,648,549,657,480,1.7323
1,7,201,tket_uccs_pair,810,769,894,599,2.121336
2,7,201,pauliopt_steiner_nc,666,578,921,640,0.452876
2,7,201,paulihedral,1448,672,1665,1406,0.588531
2,7,201,tket_uccs_set,779,560,810,572,1.615386
0,7,201,pauliopt_divide_conquer,1075,967,1211,853,4.405981
2,7,201,pauliopt_steiner_clifford,352,316,340,256,0.940091
2,7,201,naive,1016,776,1223,918,0.407357
2,7,201,tket_uccs_pair,830,771,875,594,2.015429
2,7,201,pauliopt_ucc,698,598,730,532,1.819836
3,7,201,paulihedral,1556,709,1761,1506,0.725381
3,7,201,pauliopt_steiner_nc,680,579,964,673,0.589041
3,7,201,tket_uccs_set,798,547,835,599,1.699174
1,7,201,pauliopt_divide_conquer,1082,1011,1179,833,4.936145
3,7,201,pauliopt_steiner_clifford,376,328,364,269,1.032739
3,7,201,naive,1068,809,1276,973,0.493328
3,7,201,pauliopt_ucc,687,577,683,501,1.922445
3,7,201,tket_uccs_pair,882,795,919,628,2.40844
4,7,201,paulihedral,1310,657,1506,1263,0.762405
4,7,201,pauliopt_steiner_nc,650,571,918,635,0.547294
2,7,201,pauliopt_divide_conquer,1048,938,1165,824,4.751268
4,7,201,tket_uccs_set,790,537,870,620,1.827963
4,7,201,pauliopt_steiner_clifford,397,343,367,277,0.958764
4,7,201,naive,1002,752,1171,887,0.415788
4,7,201,tket_uccs_pair,810,752,886,603,2.279677
4,7,201,pauliopt_ucc,702,591,731,521,1.941157
5,7,201,paulihedral,1460,688,1663,1413,0.682204
5,7,201,pauliopt_steiner_nc,678,575,945,667,0.493505
5,7,201,tket_uccs_set,783,538,837,597,1.565125
3,7,201,pauliopt_divide_conquer,1232,1068,1307,948,5.013823
5,7,201,tket_uccs_pair,824,780,901,609,2.061788
5,7,201,naive,1016,773,1204,902,0.464827
5,7,201,pauliopt_steiner_clifford,350,304,347,259,0.825697
5,7,201,pauliopt_ucc,651,563,656,462,1.723181
6,7,201,pauliopt_steiner_nc,644,536,896,624,0.453259
6,7,201,paulihedral,1316,625,1525,1277,0.542247
6,7,201,tket_uccs_set,724,492,769,551,1.37788
4,7,201,pauliopt_divide_conquer,995,981,1127,774,4.407808
6,7,201,pauliopt_steiner_clifford,367,324,358,271,0.8822
6,7,201,naive,934,700,1120,835,0.492399
6,7,201,tket_uccs_pair,768,692,816,565,1.873781
6,7,201,pauliopt_ucc,623,553,652,467,1.665414
7,7,201,paulihedral,1388,661,1606,1351,0.618278
7,7,201,pauliopt_steiner_nc,690,588,969,670,0.501478
7,7,201,tket_uccs_set,783,541,862,615,1.631014
7,7,201,pauliopt_steiner_clifford,361,336,354,257,1.088011
5,7,201,pauliopt_divide_conquer,1091,1028,1233,862,4.707714
7,7,201,naive,996,763,1186,893,0.515146
7,7,201,pauliopt_ucc,634,542,639,467,1.708647
7,7,201,tket_uccs_pair,814,740,879,601,2.157469
8,7,201,pauliopt_steiner_nc,610,541,860,596,0.403088
8,7,201,paulihedral,1346,622,1535,1301,0.527381
6,7,201,pauliopt_divide_conquer,1037,945,1169,826,4.234798
8,7,201,tket_uccs_set,740,512,798,574,1.35684
8,7,201,naive,910,705,1074,796,0.314899
8,7,201,tket_uccs_pair,760,683,826,572,1.688939
8,7,201,pauliopt_steiner_clifford,347,324,346,258,0.96521
8,7,201,pauliopt_ucc,668,537,676,497,1.724922
9,7,201,paulihedral,1612,726,1853,1571,0.90368
9,7,201,pauliopt_steiner_nc,664,565,931,643,0.578177
9,7,201,tket_uccs_set,852,571,918,663,1.887601
7,7,201,pauliopt_divide_conquer,1017,950,1155,800,4.572865
9,7,201,naive,1080,813,1286,978,0.434921
9,7,201,pauliopt_steiner_clifford,370,321,344,264,1.000515
9,7,201,tket_uccs_pair,884,806,940,651,2.448468
9,7,201,pauliopt_ucc,734,611,748,544,1.909293
10,7,201,paulihedral,1238,630,1424,1184,0.501128
10,7,201,pauliopt_steiner_nc,598,520,838,583,0.402371
10,7,201,tket_uccs_set,752,513,793,575,1.57114
8,7,201,pauliopt_divide_conquer,999,872,1084,765,4.487934
10,7,201,naive,900,714,1072,797,0.553041
10,7,201,tket_uccs_pair,740,689,805,546,1.929754
10,7,201,pauliopt_steiner_clifford,390,347,368,275,0.981657
10,7,201,pauliopt_ucc,657,524,670,488,1.531785
11,7,201,pauliopt_steiner_nc,618,512,844,595,0.437895
11,7,201,paulihedral,1498,660,1694,1454,0.578261
11,7,201,tket_uccs_set,787,521,861,616,1.4399
11,7,201,pauliopt_steiner_clifford,314,303,299,216,0.919326
11,7,201,naive,1004,749,1186,900,0.498035
9,7,201,pauliopt_divide_conquer,1142,1089,1269,882,4.89733
11,7,201,tket_uccs_pair,818,736,869,590,2.043932
11,7,201,pauliopt_ucc,653,517,661,481,1.744111
12,7,201,pauliopt_steiner_nc,656,564,918,639,0.44253
12,7,201,paulihedral,1556,706,1796,1525,0.771628
10,7,201,pauliopt_divide_conquer,986,891,1044,742,4.4617
12,7,201,tket_uccs_set,870,585,882,644,1.637792
12,7,201,pauliopt_steiner_clifford,385,342,372,275,1.066805
12,7,201,naive,1094,812,1277,975,0.557387
12,7,201,tket_uccs_pair,898,810,929,637,2.317725
12,7,201,pauliopt_ucc,705,590,743,537,1.97834
13,7,201,paulihedral,1386,633,1566,1337,0.572592
13,7,201,pauliopt_steiner_nc,642,533,890,624,0.444931
13,7,201,tket_uccs_set,744,521,789,562,1.521211
11,7,201,pauliopt_divide_conquer,1032,947,1107,794,4.520057
13,7,201,naive,938,708,1112,834,0.381373
13,7,201,pauliopt_steiner_clifford,348,307,339,252,0.848753
13,7,201,tket_uccs_pair,778,713,846,588,1.818595
13,7,201,pauliopt_ucc,627,538,652,476,1.656152
14,7,201,paulihedral,1426,676,1641,1383,0.712932
14,7,201,pauliopt_steiner_nc,630,542,888,615,0.565676
14,7,201,tket_uccs_set,750,533,796,562,1.448582
14,7,201,naive,992,762,1194,904,0.431739
14,7,201,pauliopt_steiner_clifford,329,286,320,242,0.769626
14,7,201,tket_uccs_pair,790,756,832,559,2.114918
12,7,201,pauliopt_divide_conquer,1192,1083,1307,929,4.943512
14,7,201,pauliopt_ucc,674,550,694,504,1.707025
15,7,201,pauliopt_steiner_nc,644,574,918,630,0.497848
15,7,201,paulihedral,1314,652,1509,1267,0.622982
15,7,201,tket_uccs_set,819,550,887,644,1.681847
13,7,201,pauliopt_divide_conquer,1041,969,1169,804,4.424088
15,7,201,pauliopt_steiner_clifford,356,330,342,247,0.859951
15,7,201,tket_uccs_pair,792,731,862,590,1.988829
15,7,201,naive,950,745,1140,853,0.387304
15,7,201,pauliopt_ucc,677,546,631,465,1.953607
16,7,201,pauliopt_steiner_nc,698,598,978,685,0.908595
16,7,201,paulihedral,1380,690,1589,1324,0.97553
16,7,201,tket_uccs_set,791,536,850,619,1.802048
14,7,201,pauliopt_divide_conquer,1030,932,1139,806,4.747011
16,7,201,naive,1000,779,1190,885,0.519402
16,7,201,pauliopt_steiner_clifford,401,379,384,284,1.038127
16,7,201,tket_uccs_pair,806,751,864,578,2.405449
16,7,201,pauliopt_ucc,711,577,724,534,2.077891
17,7,201,pauliopt_steiner_nc,668,566,934,663,0.4583
17,7,201,paulihedral,1312,655,1513,1264,0.75952
17,7,201,tket_uccs_set,850,571,865,625,1.7511
15,7,201,pauliopt_divide_conquer,985,915,1105,762,4.701545
17,7,201,naive,1000,758,1205,910,0.386676
17,7,201,pauliopt_steiner_clifford,393,357,360,269,1.018561
17,7,201,tket_uccs_pair,822,765,891,610,2.192541
17,7,201,pauliopt_ucc,709,601,724,523,1.830337
18,7,201,paulihedral,1482,684,1669,1426,0.718887
18,7,201,pauliopt_steiner_nc,676,582,954,668,0.493219
18,7,201,tket_uccs_set,793,562,874,614,1.541839
16,7,201,pauliopt_divide_conquer,1031,970,1122,780,4.618034
18,7,201,naive,1028,786,1239,933,0.535536
18,7,201,pauliopt_steiner_clifford,379,335,373,281,1.015464
18,7,201,tket_uccs_pair,818,777,889,595,2.131072
18,7,201,pauliopt_ucc,676,569,688,492,1.810318
19,7,201,pauliopt_steiner_nc,688,576,951,672,0.614475
19,7,201,paulihedral,1558,701,1773,1512,0.758892
17,7,201,pauliopt_divide_conquer,1031,953,1162,806,4.308327
19,7,201,tket_uccs_set,791,562,850,605,1.625961
19,7,201,pauliopt_steiner_clifford,364,336,348,262,0.979546
19,7,201,tket_uccs_pair,858,811,911,606,2.058878
19,7,201,naive,1072,797,1286,982,0.54106
19,7,201,pauliopt_ucc,690,582,709,516,1.826819
0,7,221,pauliopt_steiner_nc,754,614,1035,746,0.432416
0,7,221,paulihedral,1514,708,1746,1474,0.733245
0,7,221,tket_uccs_set,836,551,916,669,1.618771
0,7,221,naive,1056,806,1227,921,0.442879
18,7,201,pauliopt_divide_conquer,1056,1037,1180,823,4.592057
0,7,221,pauliopt_steiner_clifford,379,366,384,277,1.035314
0,7,221,tket_uccs_pair,866,804,957,642,2.195529
0,7,221,pauliopt_ucc,676,569,698,510,1.906128
1,7,221,paulihedral,1478,711,1692,1425,0.704567
1,7,221,pauliopt_steiner_nc,698,608,982,681,0.433406
1,7,221,tket_uccs_set,827,573,893,628,1.569221
19,7,201,pauliopt_divide_conquer,1101,1046,1212,845,4.735901
1,7,221,naive,1066,810,1278,953,0.472534
1,7,221,tket_uccs_pair,864,788,929,623,2.063646
1,7,221,pauliopt_steiner_clifford,399,351,378,279,1.071305
2,7,221,paulihedral,1626,739,1877,1590,0.700301
2,7,221,pauliopt_steiner_nc,652,558,917,638,0.557321
1,7,221,pauliopt_ucc,726,596,719,527,2.132779
0,7,221,pauliopt_divide_conquer,1095,1071,1231,860,4.765247
2,7,221,tket_uccs_set,818,591,950,666,1.739079
2,7,221,tket_uccs_pair,880,797,948,636,2.480462
2,7,221,pauliopt_steiner_clifford,380,334,348,261,1.087358
2,7,221,naive,1082,826,1300,988,0.456258
2,7,221,pauliopt_ucc,717,617,740,538,2.008513
1,7,221,pauliopt_divide_conquer,1141,1025,1247,887,4.940659
3,7,221,pauliopt_steiner_nc,658,577,937,650,0.432058
3,7,221,paulihedral,1658,770,1904,1617,0.836629
3,7,221,tket_uccs_set,898,602,966,695,1.525088
3,7,221,tket_uccs_pair,936,827,963,662,2.038123
3,7,221,naive,1140,872,1358,1026,0.533559
3,7,221,pauliopt_steiner_clifford,380,334,344,260,0.984365
3,7,221,pauliopt_ucc,693,577,714,520,1.680345
2,7,221,pauliopt_divide_conquer,1113,1015,1250,878,4.447026
4,7,221,paulihedral,1260,637,1464,1206,0.529547
4,7,221,pauliopt_steiner_nc,686,592,971,664,0.429608
4,7,221,tket_uccs_set,805,552,857,623,1.370181
4,7,221,naive,986,747,1192,888,0.377036
4,7,221,tket_uccs_pair,816,741,897,618,1.794168
4,7,221,pauliopt_steiner_clifford,388,333,376,287,0.848382
4,7,221,pauliopt_ucc,680,596,679,483,1.565469
5,7,221,pauliopt_steiner_nc,760,674,1089,751,0.629908
5,7,221,paulihedral,1562,775,1809,1512,0.800839
5,7,221,tket_uccs_set,868,600,918,660,1.533334
3,7,221,pauliopt_divide_conquer,1182,1094,1281,889,4.402198
5,7,221,naive,1132,882,1368,1021,0.531722
5,7,221,tket_uccs_pair,908,837,1024,685,2.109874
5,7,221,pauliopt_steiner_clifford,423,374,408,307,1.097502
5,7,221,pauliopt_ucc,720,595,724,534,2.009537
6,7,221,paulihedral,1610,738,1843,1564,0.751164
4,7,221,pauliopt_divide_conquer,1078,1016,1219,847,4.428098
6,7,221,tket_uccs_set,864,587,911,647,1.575438
6,7,221,pauliopt_steiner_nc,740,634,1025,714,0.463238
6,7,221,naive,1104,836,1307,990,0.388954
6,7,221,tket_uccs_pair,906,826,961,662,2.104426
6,7,221,pauliopt_steiner_clifford,417,371,412,306,1.241552
7,7,221,paulihedral,1786,776,2026,1742,0.710257
6,7,221,pauliopt_ucc,643,550,651,461,1.943875
7,7,221,tket_uccs_set,937,621,1009,725,1.917058
7,7,221,tket_uccs_pair,958,852,1025,715,2.192767
7,7,221,pauliopt_steiner_nc,712,594,980,689,0.620648
5,7,221,pauliopt_divide_conquer,1187,1156,1325,914,5.142104
7,7,221,naive,1200,872,1433,1094,0.679145
7,7,221,pauliopt_steiner_clifford,425,365,414,314,1.18422
7,7,221,pauliopt_ucc,712,618,729,516,2.183108
8,7,221,paulihedral,1626,717,1827,1569,0.661856
8,7,221,tket_uccs_set,784,554,846,602,1.839053
6,7,221,pauliopt_divide_conquer,1122,997,1221,868,5.149705
8,7,221,pauliopt_steiner_nc,716,611,989,686,0.500641
8,7,221,naive,1054,802,1258,954,0.484118
8,7,221,tket_uccs_pair,838,773,932,642,2.159406
8,7,221,pauliopt_steiner_clifford,395,356,374,277,0.969896
8,7,221,pauliopt_ucc,622,540,627,450,2.238352
9,7,221,tket_uccs_set,827,571,858,613,1.995087
9,7,221,paulihedral,1362,687,1582,1310,1.334013
9,7,221,pauliopt_steiner_nc,690,610,979,673,0.508953
7,7,221,pauliopt_divide_conquer,1182,1066,1322,933,5.738534
9,7,221,tket_uccs_pair,848,757,889,624,2.48656
9,7,221,pauliopt_ucc,673,559,708,505,1.87676
9,7,221,pauliopt_steiner_clifford,414,390,412,302,1.17117
9,7,221,naive,1020,800,1236,924,0.358194
8,7,221,pauliopt_divide_conquer,1071,1010,1212,834,5.003552
10,7,221,pauliopt_steiner_nc,646,581,921,634,0.472597
10,7,221,paulihedral,1530,715,1751,1481,0.770158
10,7,221,tket_uccs_set,866,604,933,666,1.630429
10,7,221,pauliopt_ucc,718,569,700,509,1.638141
10,7,221,tket_uccs_pair,906,814,954,661,2.081542
10,7,221,pauliopt_steiner_clifford,373,318,340,257,0.941497
10,7,221,naive,1072,825,1300,973,0.474749
9,7,221,pauliopt_divide_conquer,1083,1018,1186,823,4.47236
11,7,221,pauliopt_steiner_nc,732,634,1031,724,0.44818
11,7,221,paulihedral,1558,744,1773,1499,0.656493
11,7,221,naive,1126,852,1353,1026,0.529266
11,7,221,tket_uccs_set,870,603,956,682,1.72465
11,7,221,pauliopt_steiner_clifford,421,391,406,301,1.125113
11,7,221,tket_uccs_pair,930,832,994,680,2.242407
11,7,221,pauliopt_ucc,711,623,725,524,2.124999
12,7,221,paulihedral,1404,694,1622,1354,0.746732
12,7,221,pauliopt_steiner_nc,658,589,940,638,0.53951
12,7,221,tket_uccs_set,863,563,892,651,1.902188
10,7,221,pauliopt_divide_conquer,1157,1084,1286,899,4.941932
12,7,221,tket_uccs_pair,842,770,880,594,2.195709
12,7,221,naive,1028,788,1213,902,0.552627
12,7,221,pauliopt_ucc,658,569,680,494,1.984873
12,7,221,pauliopt_steiner_clifford,404,363,381,283,1.123931
13,7,221,paulihedral,1330,647,1526,1280,0.701933
13,7,221,pauliopt_steiner_nc,566,497,811,556,0.376066
13,7,221,tket_uccs_set,769,532,850,603,1.433985
11,7,221,pauliopt_divide_conquer,1193,1095,1317,914,4.850663
13,7,221,tket_uccs_pair,790,739,850,577,1.933842
13,7,221,naive,964,740,1176,878,0.495215
13,7,221,pauliopt_steiner_clifford,369,340,339,246,0.868192
13,7,221,pauliopt_ucc,658,549,648,464,1.639773
14,7,221,pauliopt_steiner_nc,712,629,1017,700,0.588873
14,7,221,paulihedral,1378,702,1619,1333,0.651967
14,7,221,tket_uccs_set,818,577,899,644,1.788095
14,7,221,tket_uccs_pair,852,797,924,621,2.112683
14,7,221,pauliopt_steiner_clifford,405,360,397,293,1.094556
14,7,221,naive,1040,810,1212,890,0.557353
12,7,221,pauliopt_divide_conquer,1194,1110,1306,926,5.034129
14,7,221,pauliopt_ucc,743,606,752,554,2.090224
15,7,221,pauliopt_steiner_nc,712,629,1017,703,0.515434
15,7,221,paulihedral,1562,743,1813,1526,0.681618
13,7,221,pauliopt_divide_conquer,995,948,1106,768,4.606008
15,7,221,tket_uccs_set,894,616,961,691,1.776214
15,7,221,naive,1106,839,1337,1012,0.541994
15,7,221,pauliopt_steiner_clifford,345,317,332,243,0.851207
15,7,221,tket_uccs_pair,908,819,976,684,2.421761
15,7,221,pauliopt_ucc,730,586,742,537,1.802571
16,7,221,pauliopt_steiner_nc,736,631,1027,715,0.500042
16,7,221,paulihedral,1500,731,1732,1448,0.691749
16,7,221,tket_uccs_set,874,597,935,673,1.689689
14,7,221,pauliopt_divide_conquer,1104,1020,1224,856,5.010592
16,7,221,naive,1090,847,1293,969,0.452343
16,7,221,tket_uccs_pair,908,811,962,661,2.172363
16,7,221,pauliopt_ucc,716,585,726,526,1.855608
16,7,221,pauliopt_steiner_clifford,409,358,412,313,1.106686
17,7,221,pauliopt_steiner_nc,708,612,997,692,0.528725
17,7,221,paulihedral,1502,724,1756,1465,0.641006
17,7,221,tket_uccs_set,884,607,959,684,1.633169
15,7,221,pauliopt_divide_conquer,1131,1034,1243,874,4.918091
17,7,221,naive,1104,832,1309,985,0.58539
17,7,221,pauliopt_steiner_clifford,396,356,366,277,1.043923
17,7,221,tket_uccs_pair,924,802,995,689,2.10572
17,7,221,pauliopt_ucc,723,613,727,535,1.988486
18,7,221,paulihedral,1624,718,1841,1579,0.649995
18,7,221,tket_uccs_set,859,574,925,658,1.490946
18,7,221,pauliopt_steiner_nc,706,585,981,687,0.635767
16,7,221,pauliopt_divide_conquer,1135,1070,1246,863,5.165245
18,7,221,tket_uccs_pair,880,812,931,639,1.943432
18,7,221,pauliopt_steiner_clifford,384,331,366,275,0.982718
18,7,221,naive,1102,808,1303,996,0.398433
18,7,221,pauliopt_ucc,682,576,687,503,1.844505
19,7,221,paulihedral,1486,715,1730,1447,0.705876
19,7,221,pauliopt_steiner_nc,608,533,873,601,0.510285
19,7,221,tket_uccs_set,847,594,899,636,1.54589
17,7,221,pauliopt_divide_conquer,1151,1118,1278,888,4.89289
19,7,221,tket_uccs_pair,880,837,945,650,2.096735
19,7,221,naive,1104,827,1331,1004,0.570626
19,7,221,pauliopt_steiner_clifford,387,341,370,277,1.11739
19,7,221,pauliopt_ucc,717,587,728,533,1.798646
18,7,221,pauliopt_divide_conquer,1035,916,1097,784,4.42632
