,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
265,6,27,121,ours_random,140,121,343,0.09756851196289062,189,155
266,6,27,121,ours_temp,117,107,327,4.062297344207764,175,154
267,6,27,121,Bravyi et al. (qiskit),68,64,278,0.02189016342163086,190,143
268,7,27,121,ours,90,86,309,0.07921910285949707,181,153
269,7,27,121,ours_random,141,133,497,0.0847005844116211,229,205
270,7,27,121,ours_temp,98,86,305,3.53489089012146,188,150
271,7,27,121,Bravyi et al. (qiskit),64,63,315,0.020153284072875977,196,161
272,8,27,121,ours,151,116,476,0.08928537368774414,191,164
273,8,27,121,ours_random,188,143,515,0.08642435073852539,261,222
274,8,27,121,ours_temp,126,134,308,3.895811080932617,152,127
275,8,27,121,Bravyi et al. (qiskit),69,85,262,0.0192258358001709,150,118
276,9,27,121,ours,186,145,496,0.09461832046508789,186,151
277,9,27,121,ours_random,141,115,447,0.09143972396850586,247,210
278,9,27,121,ours_temp,168,143,418,4.176767587661743,215,175
279,9,27,121,Bravyi et al. (qiskit),80,61,374,0.024751901626586914,229,195
280,10,27,121,ours,172,147,437,0.09696698188781738,226,190
281,10,27,121,ours_random,205,168,592,0.09622979164123535,270,239
282,10,27,121,ours_temp,135,131,376,4.178869009017944,184,148
283,10,27,121,Bravyi et al. (qiskit),73,75,528,0.03050684928894043,265,225
284,11,27,121,ours,115,112,292,0.07736992835998535,153,124
285,11,27,121,ours_random,145,117,444,0.0868067741394043,210,180
286,11,27,121,ours_temp,115,112,292,3.7627062797546387,154,124
287,11,27,121,Bravyi et al. (qiskit),74,83,277,0.023624658584594727,155,113
288,12,27,121,ours,147,126,489,0.09689164161682129,217,186
289,12,27,121,ours_random,173,168,474,0.10220456123352051,256,219
290,12,27,121,ours_temp,147,140,459,4.414760589599609,223,187
291,12,27,121,Bravyi et al. (qiskit),68,67,463,0.024262428283691406,220,187
292,13,27,121,ours,116,107,268,0.07995820045471191,142,115
293,13,27,121,ours_random,174,140,565,0.0923154354095459,263,226
294,13,27,121,ours_temp,86,103,246,3.5843987464904785,152,123
295,13,27,121,Bravyi et al. (qiskit),63,68,266,0.0202178955078125,187,146
296,14,27,121,ours,150,140,524,0.09262967109680176,255,229
297,14,27,121,ours_random,184,146,530,0.10061025619506836,269,235
298,14,27,121,ours_temp,158,152,518,4.178339958190918,258,228
299,14,27,121,Bravyi et al. (qiskit),82,78,399,0.02375030517578125,235,180
300,15,27,121,ours,184,160,504,0.09761762619018555,229,191
301,15,27,121,ours_random,186,144,507,0.10099387168884277,272,243
302,15,27,121,ours_temp,135,133,437,4.495080232620239,223,181
303,15,27,121,Bravyi et al. (qiskit),92,64,596,0.035759687423706055,366,311
304,16,27,121,ours,136,107,399,0.09127974510192871,178,137
305,16,27,121,ours_random,178,138,529,0.09689855575561523,242,212
306,16,27,121,ours_temp,107,114,289,3.9709715843200684,166,132
307,16,27,121,Bravyi et al. (qiskit),55,58,270,0.026464223861694336,166,125
308,17,27,121,ours,115,122,383,0.09418106079101562,190,155
309,17,27,121,ours_random,156,136,375,0.08669114112854004,203,167
310,17,27,121,ours_temp,106,103,316,3.9080491065979004,163,130
311,17,27,121,Bravyi et al. (qiskit),44,55,310,0.019207477569580078,189,158
312,18,27,121,ours,129,114,415,0.08334970474243164,228,191
313,18,27,121,ours_random,131,111,473,0.08330726623535156,241,208
314,18,27,121,ours_temp,120,125,282,3.576218605041504,156,130
315,18,27,121,Bravyi et al. (qiskit),51,58,285,0.017795085906982422,132,109
316,19,27,121,ours,128,112,312,0.08048343658447266,165,138
317,19,27,121,ours_random,137,110,347,0.08052802085876465,175,142
318,19,27,121,ours_temp,120,98,284,3.5912458896636963,159,135
319,19,27,121,Bravyi et al. (qiskit),63,57,286,0.01889324188232422,169,135
320,0,27,161,ours,185,169,624,0.11158013343811035,268,228
321,0,27,161,ours_random,193,159,614,0.11016464233398438,292,254
322,0,27,161,ours_temp,185,167,618,4.788888454437256,260,221
323,0,27,161,Bravyi et al. (qiskit),135,93,733,0.044525146484375,412,348
324,1,27,161,ours,133,115,365,0.08939719200134277,163,138
325,1,27,161,ours_random,166,119,498,0.09224796295166016,215,187
326,1,27,161,ours_temp,110,120,314,3.7082571983337402,155,131
327,1,27,161,Bravyi et al. (qiskit),76,79,422,0.025034189224243164,242,190
328,2,27,161,ours,190,157,618,0.11150884628295898,277,248
329,2,27,161,ours_random,191,168,511,0.10299110412597656,236,206
330,2,27,161,ours_temp,173,150,479,4.547501564025879,228,193
331,2,27,161,Bravyi et al. (qiskit),100,73,687,0.04521822929382324,419,357
332,3,27,161,ours,163,144,455,0.10680627822875977,183,159
333,3,27,161,ours_random,197,160,619,0.11666512489318848,266,240
334,3,27,161,ours_temp,124,120,349,4.224530935287476,192,159
335,3,27,161,Bravyi et al. (qiskit),87,83,517,0.030766963958740234,362,296
336,4,27,161,ours,159,152,486,0.10075950622558594,218,178
337,4,27,161,ours_random,198,177,513,0.10335278511047363,288,261
338,4,27,161,ours_temp,159,155,485,4.307060718536377,212,176
339,4,27,161,Bravyi et al. (qiskit),87,89,617,0.060476064682006836,350,281
340,5,27,161,ours,180,178,534,0.09891295433044434,225,191
341,5,27,161,ours_random,150,149,558,0.0901491641998291,264,235
342,5,27,161,ours_temp,125,118,348,4.189960956573486,186,160
343,5,27,161,Bravyi et al. (qiskit),61,79,356,0.020670175552368164,203,162
344,6,27,161,ours,155,152,583,0.0940699577331543,244,214
345,6,27,161,ours_random,198,166,559,0.10225701332092285,269,234
346,6,27,161,ours_temp,179,169,531,4.259795188903809,233,203
347,6,27,161,Bravyi et al. (qiskit),92,94,580,0.029346704483032227,373,301
348,7,27,161,ours,161,150,467,0.0960087776184082,222,184
349,7,27,161,ours_random,226,188,582,0.10635685920715332,280,243
