,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
217,16,5,21,qiskit transpile,4,5,10,0.005447864532470703,10,10
218,16,5,21,Bravyi et al. (qiskit),13,13,11,0.010040760040283203,21,21
219,16,5,21,Ewout van den Berg (stim),16,10,14,0.011164188385009766,22,22
220,16,5,21,Duncan et al (pyzx),16,18,16,0.01510000228881836,23,23
221,16,5,21,Maslov et al,8,25,58,0.02001786231994629,47,47
222,17,5,21,ours,17,12,10,0.008371829986572266,27,27
223,17,5,21,qiskit transpile,5,6,10,0.00422978401184082,11,11
224,17,5,21,Bravyi et al. (qiskit),11,17,8,0.008769035339355469,18,18
225,17,5,21,Ewout van den Berg (stim),13,10,13,0.012540102005004883,18,18
226,17,5,21,Duncan et al (pyzx),10,9,11,0.021958112716674805,15,15
227,17,5,21,Maslov et al,9,49,58,0.028157949447631836,58,58
228,18,5,21,ours,12,12,4,0.011378049850463867,13,13
229,18,5,21,qiskit transpile,6,6,5,0.009217023849487305,9,9
230,18,5,21,Bravyi et al. (qiskit),6,6,6,0.0038111209869384766,9,9
231,18,5,21,Ewout van den Berg (stim),6,6,6,0.010747909545898438,9,9
232,18,5,21,Duncan et al (pyzx),11,7,5,0.013710975646972656,12,12
233,18,5,21,Maslov et al,6,42,52,0.01828789710998535,45,45
234,19,5,21,ours,11,15,9,0.00683283805847168,20,20
235,19,5,21,qiskit transpile,3,7,7,0.003883838653564453,8,8
236,19,5,21,Bravyi et al. (qiskit),9,17,10,0.007645130157470703,23,23
237,19,5,21,Ewout van den Berg (stim),7,7,9,0.005749940872192383,15,15
238,19,5,21,Duncan et al (pyzx),9,8,10,0.010133028030395508,19,19
239,19,5,21,Maslov et al,7,34,59,0.016423940658569336,46,46
240,0,5,41,ours,18,21,11,0.009251117706298828,24,24
241,0,5,41,qiskit transpile,10,14,13,0.005192995071411133,17,17
242,0,5,41,Bravyi et al. (qiskit),16,24,14,0.0088958740234375,26,26
243,0,5,41,Ewout van den Berg (stim),14,15,21,0.008945941925048828,27,27
244,0,5,41,Duncan et al (pyzx),19,10,27,0.019392013549804688,38,38
