,n_rep,num_qubits,n_gadgets,method,h,s,cx
1034,18,127,4801,Bravyi et al. (qiskit),237686,3845,119684
1035,18,127,4801,Ewout van den Berg (stim),232542,4331,113908
1036,19,127,4801,ours,6074,4356,18877
1037,19,127,4801,qiskit transpile,67466,1619,33653
1038,19,127,4801,Bravyi et al. (qiskit),233480,3753,117537
1039,19,127,4801,Ewout van den Berg (stim),236598,4315,117312
1040,0,127,5201,ours,6035,4342,18961
1041,0,127,5201,qiskit transpile,72716,1805,36254
1042,0,127,5201,Bravyi et al. (qiskit),239475,3873,120010
1043,0,127,5201,Ewout van den Berg (stim),233239,4343,113832
1044,1,127,5201,ours,6080,4347,18804
1045,1,127,5201,qiskit transpile,73997,1727,36888
1046,1,127,5201,Bravyi et al. (qiskit),234997,3795,118452
1047,1,127,5201,Ewout van den Berg (stim),232675,4301,114740
1048,2,127,5201,ours,6021,4324,18909
1049,2,127,5201,qiskit transpile,73369,1735,36751
1050,2,127,5201,Bravyi et al. (qiskit),236371,3772,119339
1051,2,127,5201,Ewout van den Berg (stim),234719,4287,115778
1052,3,127,5201,ours,6164,4333,18762
1053,3,127,5201,qiskit transpile,69139,1753,34422
1054,3,127,5201,Bravyi et al. (qiskit),235236,3871,117694
1055,3,127,5201,Ewout van den Berg (stim),235287,4306,116697
1056,4,127,5201,ours,6142,4209,18872
1057,4,127,5201,qiskit transpile,71670,1741,35657
1058,4,127,5201,Bravyi et al. (qiskit),239274,3905,118910
1059,4,127,5201,Ewout van den Berg (stim),234670,4300,116466
1060,5,127,5201,ours,6160,4388,18818
1061,5,127,5201,qiskit transpile,72790,1705,36232
1062,5,127,5201,Bravyi et al. (qiskit),236765,3871,119659
1063,5,127,5201,Ewout van den Berg (stim),232243,4286,115272
1064,6,127,5201,ours,6002,4292,18850
1065,6,127,5201,qiskit transpile,72566,1702,35852
1066,6,127,5201,Bravyi et al. (qiskit),236571,3889,119465
1067,6,127,5201,Ewout van den Berg (stim),241100,4365,116156
1068,7,127,5201,ours,6156,4274,18909
1069,7,127,5201,qiskit transpile,75009,1722,37351
1070,7,127,5201,Bravyi et al. (qiskit),236357,3920,119155
1071,7,127,5201,Ewout van den Berg (stim),234467,4369,115319
1072,8,127,5201,ours,6085,4260,18840
1073,8,127,5201,qiskit transpile,72122,1707,35753
1074,8,127,5201,Bravyi et al. (qiskit),233255,3742,116675
1075,8,127,5201,Ewout van den Berg (stim),233986,4332,115602
1076,9,127,5201,ours,6121,4308,18730
1077,9,127,5201,qiskit transpile,76044,1673,37835
1078,9,127,5201,Bravyi et al. (qiskit),237193,3897,118943
1079,9,127,5201,Ewout van den Berg (stim),234027,4333,113652
1080,10,127,5201,ours,6175,4406,18831
1081,10,127,5201,qiskit transpile,71040,1723,35441
1082,10,127,5201,Bravyi et al. (qiskit),238795,3835,119488
1083,10,127,5201,Ewout van den Berg (stim),234823,4279,115679
1084,11,127,5201,ours,5959,4428,18973
1085,11,127,5201,qiskit transpile,73633,1743,36635
1086,11,127,5201,Bravyi et al. (qiskit),241965,3906,120484
1087,11,127,5201,Ewout van den Berg (stim),240691,4307,115773
1088,12,127,5201,ours,6118,4255,18621
1089,12,127,5201,qiskit transpile,74583,1702,37227
1090,12,127,5201,Bravyi et al. (qiskit),238525,3877,119849
1091,12,127,5201,Ewout van den Berg (stim),232881,4330,115326
1092,13,127,5201,ours,6198,4390,18804
1093,13,127,5201,qiskit transpile,73467,1693,36433
1094,13,127,5201,Bravyi et al. (qiskit),235175,3820,118736
1095,13,127,5201,Ewout van den Berg (stim),232008,4262,113825
1096,14,127,5201,ours,6037,4302,18954
1097,14,127,5201,qiskit transpile,68868,1749,34188
1098,14,127,5201,Bravyi et al. (qiskit),235817,3787,118822
1099,14,127,5201,Ewout van den Berg (stim),233522,4212,115388
1100,15,127,5201,ours,6184,4282,18776
1101,15,127,5201,qiskit transpile,72423,1692,35891
1102,15,127,5201,Bravyi et al. (qiskit),236288,3873,119256
1103,15,127,5201,Ewout van den Berg (stim),234356,4249,114757
1104,16,127,5201,ours,6068,4330,18959
1105,16,127,5201,qiskit transpile,71323,1756,35490
1106,16,127,5201,Bravyi et al. (qiskit),237616,3870,119235
1107,16,127,5201,Ewout van den Berg (stim),239285,4342,116578
1108,17,127,5201,ours,6101,4266,18897
1109,17,127,5201,qiskit transpile,72380,1705,35965
1110,17,127,5201,Bravyi et al. (qiskit),235636,3795,119162
1111,17,127,5201,Ewout van den Berg (stim),233484,4343,115575
1112,18,127,5201,ours,6087,4310,18928
1113,18,127,5201,qiskit transpile,74179,1719,36911
1114,18,127,5201,Bravyi et al. (qiskit),234783,3822,118102
1115,18,127,5201,Ewout van den Berg (stim),235077,4314,114507
1116,19,127,5201,ours,6165,4341,19007
1117,19,127,5201,qiskit transpile,72932,1733,36175
1118,19,127,5201,Bravyi et al. (qiskit),237407,3893,119425
1119,19,127,5201,Ewout van den Berg (stim),243029,4379,117128
1120,0,127,5601,ours,6170,4383,18771
1121,0,127,5601,qiskit transpile,77491,1887,38494
1122,0,127,5601,Bravyi et al. (qiskit),243358,3885,121063
1123,0,127,5601,Ewout van den Berg (stim),232713,4351,115505
1124,1,127,5601,ours,6042,4476,18825
1125,1,127,5601,qiskit transpile,78429,1922,38885
1126,1,127,5601,Bravyi et al. (qiskit),236839,3837,119268
1127,1,127,5601,Ewout van den Berg (stim),230509,4291,114257
1128,2,127,5601,ours,6074,4390,18779
1129,2,127,5601,qiskit transpile,77192,1903,38507
1130,2,127,5601,Bravyi et al. (qiskit),235185,3869,118556
1131,2,127,5601,Ewout van den Berg (stim),240068,4273,116979
1132,3,127,5601,ours,6158,4386,18714
1133,3,127,5601,qiskit transpile,79698,1815,39581
1134,3,127,5601,Bravyi et al. (qiskit),238942,3919,119630
1135,3,127,5601,Ewout van den Berg (stim),238391,4253,115587
1136,4,127,5601,ours,6103,4376,18854
1137,4,127,5601,qiskit transpile,79057,1824,39353
1138,4,127,5601,Bravyi et al. (qiskit),240150,3853,120201
1139,4,127,5601,Ewout van den Berg (stim),233427,4328,114734
1140,5,127,5601,ours,6137,4349,18996
1141,5,127,5601,qiskit transpile,79121,1880,39529
1142,5,127,5601,Bravyi et al. (qiskit),233000,3897,117603
1143,5,127,5601,Ewout van den Berg (stim),242467,4444,115937
1144,6,127,5601,ours,6135,4472,18738
1145,6,127,5601,qiskit transpile,79406,1854,39522
1146,6,127,5601,Bravyi et al. (qiskit),233149,3848,117457
1147,6,127,5601,Ewout van den Berg (stim),235455,4314,115566
1148,7,127,5601,ours,6159,4352,18851
1149,7,127,5601,qiskit transpile,79120,1840,39371
1150,7,127,5601,Bravyi et al. (qiskit),237741,3831,119833
1151,7,127,5601,Ewout van den Berg (stim),234049,4327,114822
1152,8,127,5601,ours,6142,4287,18789
1153,8,127,5601,qiskit transpile,78060,1894,38803
1154,8,127,5601,Bravyi et al. (qiskit),238612,3805,119176
1155,8,127,5601,Ewout van den Berg (stim),237821,4293,115633
1156,9,127,5601,ours,6158,4322,18897
1157,9,127,5601,qiskit transpile,80097,1772,39922
1158,9,127,5601,Bravyi et al. (qiskit),237953,3824,119570
1159,9,127,5601,Ewout van den Berg (stim),237126,4366,116271
1160,10,127,5601,ours,6126,4365,18748
1161,10,127,5601,qiskit transpile,77552,1881,38692
1162,10,127,5601,Bravyi et al. (qiskit),234451,3870,117786
1163,10,127,5601,Ewout van den Berg (stim),240077,4333,116194
1164,11,127,5601,ours,6077,4319,18824
1165,11,127,5601,qiskit transpile,75928,1826,38008
1166,11,127,5601,Bravyi et al. (qiskit),237803,3886,119414
1167,11,127,5601,Ewout van den Berg (stim),235451,4303,115304
1168,12,127,5601,ours,6237,4344,18866
1169,12,127,5601,qiskit transpile,75124,1942,37428
1170,12,127,5601,Bravyi et al. (qiskit),238013,3845,119940
1171,12,127,5601,Ewout van den Berg (stim),235061,4236,114004
1172,13,127,5601,ours,6004,4289,18777
1173,13,127,5601,qiskit transpile,77355,1925,38451
1174,13,127,5601,Bravyi et al. (qiskit),233889,3951,118773
1175,13,127,5601,Ewout van den Berg (stim),239187,4259,117186
1176,14,127,5601,ours,6196,4309,18781
1177,14,127,5601,qiskit transpile,74865,1873,37143
1178,14,127,5601,Bravyi et al. (qiskit),236067,3875,119105
1179,14,127,5601,Ewout van den Berg (stim),237479,4264,115185
1180,15,127,5601,ours,6174,4315,18806
1181,15,127,5601,qiskit transpile,79697,1849,39593
1182,15,127,5601,Bravyi et al. (qiskit),232631,3829,117431
1183,15,127,5601,Ewout van den Berg (stim),236452,4174,115970
1184,16,127,5601,ours,6243,4325,18988
1185,16,127,5601,qiskit transpile,80639,1870,40203
1186,16,127,5601,Bravyi et al. (qiskit),236539,3875,119313
1187,16,127,5601,Ewout van den Berg (stim),242916,4273,115901
1188,17,127,5601,ours,6108,4356,18996
1189,17,127,5601,qiskit transpile,80423,1891,40227
1190,17,127,5601,Bravyi et al. (qiskit),236075,3870,119393
1191,17,127,5601,Ewout van den Berg (stim),235030,4288,113348
1192,18,127,5601,ours,6073,4386,18650
1193,18,127,5601,qiskit transpile,78166,1836,38749
1194,18,127,5601,Bravyi et al. (qiskit),236237,3895,119621
1195,18,127,5601,Ewout van den Berg (stim),235933,4336,115419
1196,19,127,5601,ours,6215,4301,18910
1197,19,127,5601,qiskit transpile,78870,1897,39216
1198,19,127,5601,Bravyi et al. (qiskit),237587,3807,118852
1199,19,127,5601,Ewout van den Berg (stim),232111,4367,113915
1200,0,127,6001,ours,6125,4240,18983
1201,0,127,6001,qiskit transpile,86161,1998,42872
1202,0,127,6001,Bravyi et al. (qiskit),235781,3915,119126
1203,0,127,6001,Ewout van den Berg (stim),224701,4275,112913
1204,1,127,6001,ours,6102,4279,18847
1205,1,127,6001,qiskit transpile,85632,1991,42812
1206,1,127,6001,Bravyi et al. (qiskit),240995,3965,119994
1207,1,127,6001,Ewout van den Berg (stim),238595,4429,116156
1208,2,127,6001,ours,6175,4434,18859
1209,2,127,6001,qiskit transpile,85107,2020,42365
1210,2,127,6001,Bravyi et al. (qiskit),234571,3896,118942
1211,2,127,6001,Ewout van den Berg (stim),231080,4349,115239
1212,3,127,6001,ours,6124,4340,18689
1213,3,127,6001,qiskit transpile,85367,2037,42225
1214,3,127,6001,Bravyi et al. (qiskit),237011,3835,119926
1215,3,127,6001,Ewout van den Berg (stim),237634,4313,115685
1216,4,127,6001,ours,6254,4308,18835
1217,4,127,6001,qiskit transpile,82094,1986,40735
1218,4,127,6001,Bravyi et al. (qiskit),240662,3816,120648
1219,4,127,6001,Ewout van den Berg (stim),238134,4273,114803
1220,5,127,6001,ours,6105,4270,18879
1221,5,127,6001,qiskit transpile,82331,2045,40940
1222,5,127,6001,Bravyi et al. (qiskit),241852,3867,120434
1223,5,127,6001,Ewout van den Berg (stim),237959,4426,116206
1224,6,127,6001,ours,6215,4344,18796
1225,6,127,6001,qiskit transpile,81954,2037,40864
1226,6,127,6001,Bravyi et al. (qiskit),236359,3776,119056
1227,6,127,6001,Ewout van den Berg (stim),237764,4250,115967
1228,7,127,6001,ours,6039,4234,18953
1229,7,127,6001,qiskit transpile,83013,2035,41275
1230,7,127,6001,Bravyi et al. (qiskit),235489,3815,118814
1231,7,127,6001,Ewout van den Berg (stim),231665,4388,116517
1232,8,127,6001,ours,6104,4237,18973
1233,8,127,6001,qiskit transpile,84105,1983,41958
1234,8,127,6001,Bravyi et al. (qiskit),237646,3870,119613
1235,8,127,6001,Ewout van den Berg (stim),236094,4299,115821
1236,9,127,6001,ours,6086,4356,18946
1237,9,127,6001,qiskit transpile,83789,2009,41682
1238,9,127,6001,Bravyi et al. (qiskit),237556,3881,119907
1239,9,127,6001,Ewout van den Berg (stim),233244,4391,115147
1240,10,127,6001,ours,6100,4357,19004
1241,10,127,6001,qiskit transpile,82144,1988,41016
1242,10,127,6001,Bravyi et al. (qiskit),235136,3932,118440
1243,10,127,6001,Ewout van den Berg (stim),234552,4236,114987
1244,11,127,6001,ours,6104,4295,18945
1245,11,127,6001,qiskit transpile,83437,2024,41707
1246,11,127,6001,Bravyi et al. (qiskit),238493,3901,119425
1247,11,127,6001,Ewout van den Berg (stim),237796,4362,114300
1248,12,127,6001,ours,6044,4399,18900
1249,12,127,6001,qiskit transpile,87168,1998,43494
1250,12,127,6001,Bravyi et al. (qiskit),236066,3784,118966
1251,12,127,6001,Ewout van den Berg (stim),233731,4382,116001
1252,13,127,6001,ours,6102,4355,18877
1253,13,127,6001,qiskit transpile,85291,1975,42459
1254,13,127,6001,Bravyi et al. (qiskit),236444,3880,119653
1255,13,127,6001,Ewout van den Berg (stim),229147,4389,115253
1256,14,127,6001,ours,6129,4303,18837
1257,14,127,6001,qiskit transpile,87947,2046,43876
1258,14,127,6001,Bravyi et al. (qiskit),241288,3861,120141
1259,14,127,6001,Ewout van den Berg (stim),241780,4304,117341
1260,15,127,6001,ours,6097,4355,18969
1261,15,127,6001,qiskit transpile,85506,2017,42485
1262,15,127,6001,Bravyi et al. (qiskit),235923,3810,117960
1263,15,127,6001,Ewout van den Berg (stim),229190,4279,114459
1264,16,127,6001,ours,6182,4407,18897
1265,16,127,6001,qiskit transpile,83480,2063,41596
1266,16,127,6001,Bravyi et al. (qiskit),238087,3857,120384
1267,16,127,6001,Ewout van den Berg (stim),241520,4363,115802
1268,17,127,6001,ours,6056,4380,18745
1269,17,127,6001,qiskit transpile,86218,1977,42674
1270,17,127,6001,Bravyi et al. (qiskit),232828,3896,117082
1271,17,127,6001,Ewout van den Berg (stim),239082,4229,115652
1272,18,127,6001,ours,6174,4336,18830
1273,18,127,6001,qiskit transpile,80155,2071,39727
1274,18,127,6001,Bravyi et al. (qiskit),240108,3834,120118
1275,18,127,6001,Ewout van den Berg (stim),240453,4289,114521
1276,19,127,6001,ours,6098,4306,18826
1277,19,127,6001,qiskit transpile,84648,2016,42089
1278,19,127,6001,Bravyi et al. (qiskit),238771,3883,119341
1279,19,127,6001,Ewout van den Berg (stim),235530,4321,116087
1280,0,127,6401,ours,6168,4406,18839
1281,0,127,6401,qiskit transpile,88794,2150,44155
1282,0,127,6401,Bravyi et al. (qiskit),236778,3894,119583
1283,0,127,6401,Ewout van den Berg (stim),243906,4343,117736
1284,1,127,6401,ours,6141,4312,18786
1285,1,127,6401,qiskit transpile,92115,2054,45874
1286,1,127,6401,Bravyi et al. (qiskit),240392,3836,120429
1287,1,127,6401,Ewout van den Berg (stim),238903,4284,115447
1288,2,127,6401,ours,6074,4293,18883
1289,2,127,6401,qiskit transpile,92022,2120,45610
1290,2,127,6401,Bravyi et al. (qiskit),241078,3865,120209
1291,2,127,6401,Ewout van den Berg (stim),230644,4267,114438
1292,3,127,6401,ours,6108,4275,18945
1293,3,127,6401,qiskit transpile,88169,2162,43712
1294,3,127,6401,Bravyi et al. (qiskit),242853,3893,121260
1295,3,127,6401,Ewout van den Berg (stim),231656,4389,115009
1296,4,127,6401,ours,6100,4311,18880
1297,4,127,6401,qiskit transpile,87985,2132,43802
1298,4,127,6401,Bravyi et al. (qiskit),237541,3838,119645
1299,4,127,6401,Ewout van den Berg (stim),229865,4333,114574
1300,5,127,6401,ours,6172,4349,18885
1301,5,127,6401,qiskit transpile,92949,2106,46355
1302,5,127,6401,Bravyi et al. (qiskit),234980,3831,118462
1303,5,127,6401,Ewout van den Berg (stim),234472,4222,115965
1304,6,127,6401,ours,6080,4258,18917
1305,6,127,6401,qiskit transpile,86732,2183,43238
1306,6,127,6401,Bravyi et al. (qiskit),238945,3857,118992
1307,6,127,6401,Ewout van den Berg (stim),233580,4360,115826
1308,7,127,6401,ours,6122,4262,18790
1309,7,127,6401,qiskit transpile,90815,2124,45126
1310,7,127,6401,Bravyi et al. (qiskit),237545,3860,119767
1311,7,127,6401,Ewout van den Berg (stim),234739,4403,115175
1312,8,127,6401,ours,6082,4366,18901
1313,8,127,6401,qiskit transpile,89018,2136,44066
1314,8,127,6401,Bravyi et al. (qiskit),235321,3867,118178
1315,8,127,6401,Ewout van den Berg (stim),236351,4219,113337
1316,9,127,6401,ours,6022,4358,18858
1317,9,127,6401,qiskit transpile,93362,2071,46673
1318,9,127,6401,Bravyi et al. (qiskit),238039,3927,119264
1319,9,127,6401,Ewout van den Berg (stim),236210,4339,116646
1320,10,127,6401,ours,6100,4362,18890
1321,10,127,6401,qiskit transpile,90231,2141,44978
1322,10,127,6401,Bravyi et al. (qiskit),234034,3846,117911
1323,10,127,6401,Ewout van den Berg (stim),239314,4306,115333
1324,11,127,6401,ours,6071,4206,18846
1325,11,127,6401,qiskit transpile,91321,2128,45303
1326,11,127,6401,Bravyi et al. (qiskit),234008,3898,117234
1327,11,127,6401,Ewout van den Berg (stim),229982,4321,115839
1328,12,127,6401,ours,6097,4384,18874
1329,12,127,6401,qiskit transpile,87949,2168,43766
1330,12,127,6401,Bravyi et al. (qiskit),236594,3895,118446
1331,12,127,6401,Ewout van den Berg (stim),231974,4273,113153
1332,13,127,6401,ours,6037,4221,18841
1333,13,127,6401,qiskit transpile,89398,2182,44443
1334,13,127,6401,Bravyi et al. (qiskit),234695,3911,117630
1335,13,127,6401,Ewout van den Berg (stim),233997,4344,113985
1336,14,127,6401,ours,6087,4306,18807
1337,14,127,6401,qiskit transpile,87622,2188,43594
1338,14,127,6401,Bravyi et al. (qiskit),234352,3826,118354
1339,14,127,6401,Ewout van den Berg (stim),236205,4195,116210
1340,15,127,6401,ours,6214,4314,18642
1341,15,127,6401,qiskit transpile,91798,2164,45615
1342,15,127,6401,Bravyi et al. (qiskit),235001,3856,117960
1343,15,127,6401,Ewout van den Berg (stim),235513,4258,115064
1344,16,127,6401,ours,6117,4375,18925
1345,16,127,6401,qiskit transpile,88425,2156,44274
1346,16,127,6401,Bravyi et al. (qiskit),233773,3822,118210
1347,16,127,6401,Ewout van den Berg (stim),236713,4274,115364
1348,17,127,6401,ours,6097,4412,18852
1349,17,127,6401,qiskit transpile,89902,2123,44580
1350,17,127,6401,Bravyi et al. (qiskit),234999,3785,117811
1351,17,127,6401,Ewout van den Berg (stim),233657,4317,115042
1352,18,127,6401,ours,6069,4289,18766
1353,18,127,6401,qiskit transpile,89240,2153,44326
1354,18,127,6401,Bravyi et al. (qiskit),236231,3846,119226
1355,18,127,6401,Ewout van den Berg (stim),237170,4276,115977
1356,19,127,6401,ours,6013,4308,18809
1357,19,127,6401,qiskit transpile,89123,2118,44320
1358,19,127,6401,Bravyi et al. (qiskit),238920,3861,119692
1359,19,127,6401,Ewout van den Berg (stim),234212,4369,116354
1360,0,127,6801,ours,6186,4321,18975
1361,0,127,6801,qiskit transpile,100870,2236,50180
1362,0,127,6801,Bravyi et al. (qiskit),235173,3896,119124
1363,0,127,6801,Ewout van den Berg (stim),225567,4341,113770
1364,1,127,6801,ours,6058,4338,18747
1365,1,127,6801,qiskit transpile,96616,2242,48243
1366,1,127,6801,Bravyi et al. (qiskit),232946,3858,117757
1367,1,127,6801,Ewout van den Berg (stim),240160,4306,116659
1368,2,127,6801,ours,6114,4282,18818
1369,2,127,6801,qiskit transpile,96906,2227,48384
1370,2,127,6801,Bravyi et al. (qiskit),234617,3751,117703
1371,2,127,6801,Ewout van den Berg (stim),238324,4284,116061
1372,3,127,6801,ours,6062,4297,18821
1373,3,127,6801,qiskit transpile,94249,2289,47009
1374,3,127,6801,Bravyi et al. (qiskit),237019,3820,119019
1375,3,127,6801,Ewout van den Berg (stim),235272,4270,115435
1376,4,127,6801,ours,6193,4411,18689
1377,4,127,6801,qiskit transpile,98183,2217,49195
1378,4,127,6801,Bravyi et al. (qiskit),238315,3966,119137
1379,4,127,6801,Ewout van den Berg (stim),234929,4269,115878
1380,5,127,6801,ours,6110,4313,18823
1381,5,127,6801,qiskit transpile,93569,2237,46594
1382,5,127,6801,Bravyi et al. (qiskit),235077,3921,118084
1383,5,127,6801,Ewout van den Berg (stim),232807,4386,115215
1384,6,127,6801,ours,6023,4280,18802
1385,6,127,6801,qiskit transpile,95807,2278,47840
1386,6,127,6801,Bravyi et al. (qiskit),237722,3798,120772
1387,6,127,6801,Ewout van den Berg (stim),239180,4318,115073
1388,7,127,6801,ours,6079,4326,18696
1389,7,127,6801,qiskit transpile,96061,2289,47676
1390,7,127,6801,Bravyi et al. (qiskit),236384,3854,119656
1391,7,127,6801,Ewout van den Berg (stim),234622,4352,116107
1392,8,127,6801,ours,6190,4425,18915
1393,8,127,6801,qiskit transpile,97845,2267,48928
1394,8,127,6801,Bravyi et al. (qiskit),238724,3853,120774
1395,8,127,6801,Ewout van den Berg (stim),235762,4319,115761
1396,9,127,6801,ours,6171,4380,18734
1397,9,127,6801,qiskit transpile,96445,2315,48137
1398,9,127,6801,Bravyi et al. (qiskit),237318,3854,119428
1399,9,127,6801,Ewout van den Berg (stim),238292,4262,116016
1400,10,127,6801,ours,6101,4289,18766
1401,10,127,6801,qiskit transpile,94136,2281,46720
1402,10,127,6801,Bravyi et al. (qiskit),243526,3838,120974
1403,10,127,6801,Ewout van den Berg (stim),235523,4244,115859
1404,11,127,6801,ours,6206,4413,18890
1405,11,127,6801,qiskit transpile,98087,2261,48695
1406,11,127,6801,Bravyi et al. (qiskit),232343,3797,116788
1407,11,127,6801,Ewout van den Berg (stim),234125,4414,116463
1408,12,127,6801,ours,6210,4325,18813
1409,12,127,6801,qiskit transpile,97460,2308,48426
1410,12,127,6801,Bravyi et al. (qiskit),236051,3889,118599
1411,12,127,6801,Ewout van den Berg (stim),234828,4265,115139
1412,13,127,6801,ours,6087,4248,18871
1413,13,127,6801,qiskit transpile,96922,2256,48567
1414,13,127,6801,Bravyi et al. (qiskit),237459,3792,119986
1415,13,127,6801,Ewout van den Berg (stim),233875,4361,115141
1416,14,127,6801,ours,6141,4307,18696
1417,14,127,6801,qiskit transpile,95323,2288,47586
1418,14,127,6801,Bravyi et al. (qiskit),235393,3838,118078
1419,14,127,6801,Ewout van den Berg (stim),240017,4322,116418
1420,15,127,6801,ours,6072,4380,19012
1421,15,127,6801,qiskit transpile,98405,2262,48985
1422,15,127,6801,Bravyi et al. (qiskit),235597,3780,118491
1423,15,127,6801,Ewout van den Berg (stim),229493,4281,114015
1424,16,127,6801,ours,6089,4325,19117
1425,16,127,6801,qiskit transpile,95159,2273,47388
1426,16,127,6801,Bravyi et al. (qiskit),236811,3896,118386
1427,16,127,6801,Ewout van den Berg (stim),238816,4303,114286
1428,17,127,6801,ours,6090,4368,18809
1429,17,127,6801,qiskit transpile,93695,2270,46353
1430,17,127,6801,Bravyi et al. (qiskit),241052,3900,120600
1431,17,127,6801,Ewout van den Berg (stim),238438,4366,116619
1432,18,127,6801,ours,6102,4275,18780
1433,18,127,6801,qiskit transpile,95805,2281,47534
1434,18,127,6801,Bravyi et al. (qiskit),236740,3826,118938
1435,18,127,6801,Ewout van den Berg (stim),232507,4356,113883
1436,19,127,6801,ours,6072,4348,19045
1437,19,127,6801,qiskit transpile,97939,2220,48743
1438,19,127,6801,Bravyi et al. (qiskit),236824,3845,118439
1439,19,127,6801,Ewout van den Berg (stim),240267,4390,117442
1440,0,127,7201,ours,6150,4376,18854
1441,0,127,7201,qiskit transpile,101766,2438,50512
1442,0,127,7201,Bravyi et al. (qiskit),238586,3818,120244
1443,0,127,7201,Ewout van den Berg (stim),239116,4247,115500
1444,1,127,7201,ours,6114,4311,18925
1445,1,127,7201,qiskit transpile,100779,2424,50294
1446,1,127,7201,Bravyi et al. (qiskit),236062,3921,119418
1447,1,127,7201,Ewout van den Berg (stim),229458,4227,114914
1448,2,127,7201,ours,6155,4270,18912
1449,2,127,7201,qiskit transpile,102151,2452,50824
1450,2,127,7201,Bravyi et al. (qiskit),239488,3836,119633
1451,2,127,7201,Ewout van den Berg (stim),232630,4458,117903
1452,3,127,7201,ours,6059,4242,18613
1453,3,127,7201,qiskit transpile,101061,2503,50456
1454,3,127,7201,Bravyi et al. (qiskit),234227,3818,117876
1455,3,127,7201,Ewout van den Berg (stim),233102,4363,115500
1456,4,127,7201,ours,6087,4381,18934
1457,4,127,7201,qiskit transpile,101472,2405,50436
1458,4,127,7201,Bravyi et al. (qiskit),239263,3782,119480
1459,4,127,7201,Ewout van den Berg (stim),232218,4357,114701
