,n_rep,num_qubits,n_gadgets,method,h,s,cx
669,3,5,56,tableau,21,22,22
670,3,5,56,tableau_imp,21,22,22
671,3,5,56,qiskit_tableau,27,0,54
672,4,5,56,tableau,13,11,23
673,4,5,56,tableau_imp,21,22,22
674,4,5,56,qiskit_tableau,25,0,66
675,5,5,56,tableau,20,21,20
676,5,5,56,tableau_imp,12,6,12
677,5,5,56,qiskit_tableau,28,0,62
678,6,5,56,tableau,15,22,22
679,6,5,56,tableau_imp,15,23,20
680,6,5,56,qiskit_tableau,24,0,70
681,7,5,56,tableau,15,21,22
682,7,5,56,tableau_imp,8,19,21
683,7,5,56,qiskit_tableau,23,0,75
684,8,5,56,tableau,15,21,20
685,8,5,56,tableau_imp,10,16,23
686,8,5,56,qiskit_tableau,32,0,48
687,9,5,56,tableau,14,18,16
688,9,5,56,tableau_imp,10,12,17
689,9,5,56,qiskit_tableau,30,0,39
690,10,5,56,tableau,15,15,17
691,10,5,56,tableau_imp,15,17,19
692,10,5,56,qiskit_tableau,28,0,58
693,11,5,56,tableau,17,21,16
694,11,5,56,tableau_imp,17,28,17
695,11,5,56,qiskit_tableau,23,0,77
696,12,5,56,tableau,19,19,20
697,12,5,56,tableau_imp,12,19,21
698,12,5,56,qiskit_tableau,26,0,63
699,13,5,56,tableau,10,19,18
700,13,5,56,tableau_imp,19,26,15
701,13,5,56,qiskit_tableau,22,0,86
702,14,5,56,tableau,16,17,16
703,14,5,56,tableau_imp,16,17,16
704,14,5,56,qiskit_tableau,29,0,51
705,15,5,56,tableau,22,22,21
706,15,5,56,tableau_imp,14,16,19
707,15,5,56,qiskit_tableau,34,0,38
708,16,5,56,tableau,6,18,19
709,16,5,56,tableau_imp,14,19,18
710,16,5,56,qiskit_tableau,30,0,61
711,17,5,56,tableau,19,33,22
712,17,5,56,tableau_imp,11,26,20
713,17,5,56,qiskit_tableau,24,0,70
714,18,5,56,tableau,10,2,14
715,18,5,56,tableau_imp,18,10,15
716,18,5,56,qiskit_tableau,28,0,47
717,19,5,56,tableau,16,14,19
718,19,5,56,tableau_imp,14,16,23
719,19,5,56,qiskit_tableau,28,0,49
720,0,5,61,tableau,6,0,18
721,0,5,61,tableau_imp,10,13,22
722,0,5,61,qiskit_tableau,34,0,53
723,1,5,61,tableau,19,20,20
724,1,5,61,tableau_imp,17,22,18
725,1,5,61,qiskit_tableau,24,0,90
726,2,5,61,tableau,11,8,16
727,2,5,61,tableau_imp,17,25,19
728,2,5,61,qiskit_tableau,35,0,51
729,3,5,61,tableau,20,26,24
730,3,5,61,tableau_imp,16,26,22
731,3,5,61,qiskit_tableau,29,0,73
732,4,5,61,tableau,14,21,20
733,4,5,61,tableau_imp,16,20,19
734,4,5,61,qiskit_tableau,27,0,78
735,5,5,61,tableau,16,14,20
736,5,5,61,tableau_imp,18,23,20
737,5,5,61,qiskit_tableau,33,0,56
738,6,5,61,tableau,14,19,16
739,6,5,61,tableau_imp,8,11,14
740,6,5,61,qiskit_tableau,30,0,58
741,7,5,61,tableau,18,29,16
742,7,5,61,tableau_imp,14,26,20
743,7,5,61,qiskit_tableau,30,0,66
744,8,5,61,tableau,14,18,19
745,8,5,61,tableau_imp,10,18,17
746,8,5,61,qiskit_tableau,30,0,69
747,9,5,61,tableau,17,22,15
748,9,5,61,tableau_imp,18,31,14
749,9,5,61,qiskit_tableau,21,0,86
750,10,5,61,tableau,12,25,18
751,10,5,61,tableau_imp,14,20,15
752,10,5,61,qiskit_tableau,37,0,40
753,11,5,61,tableau,19,18,19
754,11,5,61,tableau_imp,14,23,15
755,11,5,61,qiskit_tableau,36,0,47
756,12,5,61,tableau,16,23,15
757,12,5,61,tableau_imp,18,31,15
758,12,5,61,qiskit_tableau,37,0,50
759,13,5,61,tableau,14,17,22
760,13,5,61,tableau_imp,12,15,20
761,13,5,61,qiskit_tableau,28,0,78
762,14,5,61,tableau,13,17,16
763,14,5,61,tableau_imp,15,25,17
764,14,5,61,qiskit_tableau,31,0,72
765,15,5,61,tableau,12,7,20
766,15,5,61,tableau_imp,14,14,19
767,15,5,61,qiskit_tableau,38,0,42
768,16,5,61,tableau,10,15,18
769,16,5,61,tableau_imp,13,19,20
770,16,5,61,qiskit_tableau,26,0,72
771,17,5,61,tableau,17,30,18
772,17,5,61,tableau_imp,12,22,20
773,17,5,61,qiskit_tableau,30,0,66
774,18,5,61,tableau,15,21,13
775,18,5,61,tableau_imp,14,21,17
776,18,5,61,qiskit_tableau,32,0,48
777,19,5,61,tableau,17,25,24
778,19,5,61,tableau_imp,16,24,22
779,19,5,61,qiskit_tableau,30,0,61
780,0,5,66,tableau,11,15,17
781,0,5,66,tableau_imp,18,24,19
782,0,5,66,qiskit_tableau,37,0,53
783,1,5,66,tableau,18,21,13
784,1,5,66,tableau_imp,12,17,15
785,1,5,66,qiskit_tableau,37,0,63
786,2,5,66,tableau,12,20,17
787,2,5,66,tableau_imp,15,20,20
788,2,5,66,qiskit_tableau,36,0,46
789,3,5,66,tableau,14,23,17
790,3,5,66,tableau_imp,16,24,11
791,3,5,66,qiskit_tableau,37,0,62
792,4,5,66,tableau,15,22,16
793,4,5,66,tableau_imp,15,12,17
794,4,5,66,qiskit_tableau,42,0,57
795,5,5,66,tableau,15,17,15
796,5,5,66,tableau_imp,16,20,15
797,5,5,66,qiskit_tableau,38,0,62
798,6,5,66,tableau,12,24,18
799,6,5,66,tableau_imp,12,24,18
800,6,5,66,qiskit_tableau,41,0,53
801,7,5,66,tableau,19,26,16
802,7,5,66,tableau_imp,19,25,17
803,7,5,66,qiskit_tableau,37,0,72
804,8,5,66,tableau,11,11,17
805,8,5,66,tableau_imp,14,13,16
806,8,5,66,qiskit_tableau,34,0,72
807,9,5,66,tableau,17,14,21
808,9,5,66,tableau_imp,14,15,16
809,9,5,66,qiskit_tableau,34,0,58
810,10,5,66,tableau,20,30,19
811,10,5,66,tableau_imp,18,23,17
812,10,5,66,qiskit_tableau,29,0,82
813,11,5,66,tableau,8,9,13
814,11,5,66,tableau_imp,8,9,11
815,11,5,66,qiskit_tableau,26,0,72
816,12,5,66,tableau,15,26,19
817,12,5,66,tableau_imp,19,27,21
818,12,5,66,qiskit_tableau,27,0,89
819,13,5,66,tableau,15,16,15
820,13,5,66,tableau_imp,8,13,12
821,13,5,66,qiskit_tableau,33,0,62
822,14,5,66,tableau,16,22,19
823,14,5,66,tableau_imp,12,16,17
824,14,5,66,qiskit_tableau,36,0,67
825,15,5,66,tableau,17,22,21
826,15,5,66,tableau_imp,22,32,20
827,15,5,66,qiskit_tableau,35,0,74
828,16,5,66,tableau,17,22,16
829,16,5,66,tableau_imp,12,19,13
830,16,5,66,qiskit_tableau,39,0,53
831,17,5,66,tableau,12,19,18
832,17,5,66,tableau_imp,12,18,22
833,17,5,66,qiskit_tableau,32,0,70
834,18,5,66,tableau,13,22,19
835,18,5,66,tableau_imp,21,27,19
836,18,5,66,qiskit_tableau,37,0,72
837,19,5,66,tableau,19,23,22
838,19,5,66,tableau_imp,20,24,23
839,19,5,66,qiskit_tableau,32,0,65
